年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10412(實價),住宅大樓,嘉義市嘉義市永安街331~360號,11.2,3房/1廳/2衛,1 /共12層,56.82,10.05,--,--萬,6萬,338萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10412(實價),住宅大樓,嘉義市嘉義市永安街331~360號,11.2,3房/1廳/2衛,12 /共12層,56.66,9.98,--,--萬,5.9萬,336萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10412(實價),住宅大樓,嘉義市嘉義市永安街331~360號,11.2,3房/1廳/2衛,1 /共12層,56.82,10.05,--,--萬,6萬,338萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10412(實價),公寓,嘉義市嘉義市東洋新?331~360號,30.1,3房/2廳/1衛,2 /共5層,24.17,6.3,--,--萬,9.1萬,220萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里
10412(實價),住宅大樓,嘉義市嘉義市永安街331~360號,11.2,3房/1廳/2衛,2 /共12層,56.66,9.98,--,--萬,5.9萬,336萬,600台灣嘉義市西區永安街331號,23.4703467,120.4464733,導明里
10412(實價),住宅大樓,嘉義市嘉義市永安街361~390號,11.2,3房/1廳/2衛,1 /共12層,56.82,10.05,--,--萬,6萬,338萬,600台灣嘉義市西區永安街357-379號,23.4702701,120.4449216,致遠里
10412(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,11.2,4房/2廳/2衛,3 /共14層,62.64,10.76,--,--萬,9.3萬,585萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10412(實價),住宅大樓,嘉義市嘉義市永安街361~390號,11.2,3房/1廳/2衛,1 /共12層,56.82,10.05,--,--萬,6萬,338萬,600台灣嘉義市西區永安街357-379號,23.4702701,120.4449216,致遠里
10412(實價),套房,嘉義市嘉義市東洋新?121~150號,26.6,1房/1廳/1衛,2 /共5層,13.11,3.72,--,--萬,8.8萬,115萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里
10412(實價),透天厝(含車位),嘉義市嘉義市永樂二街121~150號,0.8,6房/2廳/5衛,1 /共4層,123.05,59.29,11.34,--萬,24萬,2950萬,600台灣嘉義市西區永樂二街76號,23.4747823,120.4219375,港坪里
10412(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,11.2,3房/2廳/2衛,6 /共14層,63.61,10.93,--,--萬,8.6萬,550萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10412(實價),透天厝,嘉義市嘉義市國安二街1~30號,0.1,5房/2廳/5衛,1 /共4層,87.42,43.26,--,--萬,21.5萬,1880萬,600台灣嘉義市西區國安二街30號,23.4896037,120.4295681,保福里
10412(實價),住宅大樓,嘉義市嘉義市德安路1~30號,21.4,2房/1廳/1衛,6 /共14層,29.57,2.4,--,--萬,10.3萬,305萬,600台灣嘉義市西區德安路3號,23.4841059,120.4334466,竹圍里
10412(實價),透天厝,嘉義市嘉義市松江三街91~120號,0.1,4房/2廳/3衛,1 /共4層,56.78,23.29,--,--萬,21.1萬,1200萬,600台灣嘉義市西區松江三街120號,23.4928684,120.4415975,新厝里
10412(實價),透天厝,嘉義市嘉義市蘭州五街1~30號,30.1,5房/2廳/3衛,1 /共2層,33.77,25.41,--,--萬,25.5萬,860萬,600台灣嘉義市西區蘭州五街30號,23.4688354,120.4318083,車店里
10412(實價),套房,嘉義市嘉義市盧厝里東洋新?601~630號,31.1,1房/1廳/1衛,4 /共6層,12.71,2.69,--,--萬,7.9萬,100萬,找不到位址,無,無,無
10412(實價),公寓,嘉義市嘉義市太平里10鄰民權路112巷1~30號,36.7,3房/2廳/1衛,2 /共5層,24.94,7.6,--,--萬,7.2萬,180萬,600台灣嘉義市東區民權路10-1號,23.484367,120.465974,王田里
10412(實價),透天厝,嘉義市嘉義市新建街75巷1~30號,34,4房/2廳/3衛,1 /共3層,48.51,22.08,--,--萬,9萬,438萬,600台灣嘉義市西區新建街30號,23.4692478,120.4385538,垂楊里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,4房/1廳/4衛,1 /共3層,59.39,29.34,--,--萬,16.8萬,1000萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,3房/3廳/4衛,1 /共3層,54.79,33.68,--,--萬,13.7萬,750萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),透天厝,嘉義市嘉義市竹子腳1~30號,24.9,6房/3廳/5衛,1 /共4層,84.06,46.47,--,--萬,7.9萬,660萬,600台灣嘉義市西區竹子腳巷21號,23.4943783,120.3974321,竹村里
10412(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.8,4房/1廳/1衛,4 /共20層,29.55,2.3,--,--萬,9.1萬,270萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10412(實價),透天厝,嘉義市嘉義市吳鳳北路211~240號,25.5,6房/4廳/3衛,1 /共5層,91.28,15.13,--,--萬,15.9萬,1450萬,600台灣嘉義市東區吳鳳北路195-217號,23.4790096,120.4532609,
10412(實價),華廈,嘉義市嘉義市興村街31~60號,32.2,2房/2廳/2衛,1 /共8層,47.71,8.34,--,--萬,7.5萬,360萬,600台灣嘉義市東區興村街60號,23.4549917,120.4570036,興村里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,4房/2廳/4衛,1 /共3層,57.58,37,--,--萬,14.7萬,845萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,3房/3廳/4衛,1 /共4層,100.77,85.21,--,--萬,15.1萬,1520萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,3房/3廳/4衛,1 /共3層,53.95,36.7,--,--萬,16.3萬,880萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,22.6,2房/2廳/2衛,14 /共15層,33.16,5.48,--,--萬,9.3萬,310萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里
10412(實價),住宅大樓(含車位),嘉義市嘉義市新榮路35巷1~30號,11.2,4房/2廳/2衛,9 /共14層,64.28,10.82,--,--萬,8.2萬,530萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10412(實價),透天厝,嘉義市嘉義市保愛二街31~60號,0.5,6房/1廳/6衛,1 /共3層,58.14,26.62,--,--萬,20.3萬,1180萬,600台灣嘉義市東區保愛二街36-82號,23.5019405,120.4541102,後湖里
10412(實價),透天厝,嘉義市嘉義市民生南路91~120號,54.3,2房/2廳/2衛,1 /共2層,8.43,5.93,--,--萬,7.1萬,60萬,600台灣嘉義市西區民生南路99號,23.4711088,120.4472364,育英里
10412(實價),透天厝,嘉義市嘉義市彌陀路241巷1~30號,39.8,4房/2廳/2衛,1 /共3層,27.79,19.06,--,--萬,9.3萬,259萬,600台灣嘉義市東區彌陀路241巷1號,23.4682177,120.4657,芳草里
10412(實價),透天厝,嘉義市嘉義市光正街12巷31~60號,32.3,3房/1廳/2衛,1 /共2層,34.13,29.04,--,--萬,8.8萬,300萬,600台灣嘉義市東區光正街25號,23.4675718,120.4690616,蘭潭里
10412(實價),透天厝,嘉義市嘉義市永樂二街91~120號,10.7,5房/2廳/3衛,1 /共3層,53.17,25.41,--,--萬,19.7萬,1050萬,600台灣嘉義市西區永樂二街58-66號,23.4744718,120.4220219,港坪里
10412(實價),透天厝,嘉義市嘉義市吳鳳南路121~150號,48.5,4房/2廳/3衛,1 /共2層,24.8,19.36,--,--萬,32.3萬,800萬,600台灣嘉義市東區吳鳳南路521巷121號,23.4626204,120.4571605,安寮里
10412(實價),公寓,嘉義市嘉義市垂楊路862巷1~30號,34.9,3房/2廳/2衛,1 /共4層,30.83,6.76,--,--萬,13.6萬,420萬,600台灣嘉義市東區垂楊路1號,23.474639,120.461449,新開里
10412(實價),透天厝,嘉義市嘉義市光正街12巷31~60號,32.3,3房/1廳/2衛,1 /共2層,34.13,28.74,--,--萬,8.8萬,300萬,600台灣嘉義市東區光正街25號,23.4675718,120.4690616,蘭潭里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,7 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,10 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,14 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),透天厝,嘉義市嘉義市長安街121~150號,71.4,1房/1廳/1衛,1 /共1層,9.35,15.13,--,--萬,10.7萬,100萬,600台灣嘉義市西區長安街150號,23.4853532,120.443612,慶安里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,14 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,4 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/1廳/2衛,4 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/1廳/2衛,5 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/1廳/2衛,14 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/1廳/2衛,11 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市新榮路1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,14 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市世賢路三段151~180號,22.2,3房/1廳/2衛,11 /共12層,39.69,4.05,--,--萬,8.8萬,350萬,600台灣嘉義市西區世賢路三段151號,23.463308,120.4308058,福民里
10412(實價),住宅大樓,嘉義市嘉義市興業西路151~180號,11.1,3房/1廳/2衛,11 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路151號,23.4681143,120.4426909,自強里
10412(實價),住宅大樓,嘉義市嘉義市新榮路1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,12 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/1廳/2衛,1 /共14層,56.14,10.33,--,--萬,5.4萬,302萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),住宅大樓,嘉義市嘉義市志昇街1~30號,11.1,3房/1廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/2廳/2衛,1 /共14層,55.95,10.33,--,--萬,5.4萬,301萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,12 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,13 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓(含車位),嘉義市嘉義市興業西路181~210號,11.1,3房/2廳/2衛,11 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,10 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,12 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,14 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市興業西路181~210號,11.1,3房/1廳/2衛,13 /共14層,51.22,9.28,--,--萬,7.2萬,366萬,600台灣嘉義市西區興業西路136-140號,23.4681898,120.4421177,自強里
10412(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/1廳/2衛,1 /共14層,56.31,10.37,--,--萬,5.4萬,303萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/1廳/2衛,6 /共14層,56.31,10.37,--,--萬,5.4萬,303萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),套房,嘉義市嘉義市小雅路181~210號,22.5,1房/1廳/1衛,6 /共16層,12.38,1.48,--,--萬,4.2萬,51萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10412(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/1廳/2衛,1 /共14層,56.31,10.37,--,--萬,5.4萬,303萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),住宅大樓,嘉義市嘉義市仁愛路240巷1~30號,11.2,3房/1廳/2衛,1 /共14層,56.14,10.33,--,--萬,5.4萬,302萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10412(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,22.6,3房/2廳/2衛,9 /共15層,38.47,6.56,--,--萬,6.5萬,250萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里
10412(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.8,3房/2廳/2衛,21 /共22層,50.13,6.33,--,--萬,12萬,600萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10412(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.8,3房/2廳/2衛,21 /共22層,51.56,6.57,--,--萬,11.9萬,612萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10412(實價),住宅大樓,嘉義市嘉義市八德路301~330號,21.1,3房/2廳/2衛,4 /共16層,38.87,4.12,--,--萬,10.2萬,395萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里
10412(實價),住宅大樓,嘉義市嘉義市興達路481~510號,21.1,3房/2廳/2衛,4 /共16層,27.75,2.82,--,--萬,9萬,249萬,600台灣嘉義市西區興達路480號,23.484986,120.431949,竹圍里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,7房/3廳/5衛,1 /共5層,95.56,27.23,--,--萬,34.5萬,3298萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市國華街271~300號,0.1,6房/3廳/5衛,1 /共5層,98.13,28.13,--,--萬,27.6萬,2710萬,600台灣嘉義市西區國華街269-273號,23.4800326,120.4484134,國華里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,99.99,27.23,--,--萬,25萬,2500萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/4衛,1 /共4層,96.68,35.09,--,--萬,20.2萬,1950萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,6房/3廳/5衛,1 /共5層,113.15,32.37,--,--萬,22.5萬,2550萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市國華街271~300號,0.1,7房/3廳/5衛,1 /共5層,102.77,27.53,--,--萬,25.2萬,2588萬,600台灣嘉義市西區國華街269-273號,23.4800326,120.4484134,國華里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,6房/3廳/5衛,1 /共5層,113.32,32.37,--,--萬,22.5萬,2550萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市吳鳳南路521巷18弄1~30號,34.7,3房/2廳/2衛,1 /共3層,24.02,8.02,--,--萬,6.2萬,150萬,600台灣嘉義市東區吳鳳南路30號,23.4712666,120.4539625,豐年里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/4衛,1 /共4層,87.92,30.86,--,--萬,23萬,2020萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市國華街271~300號,0.1,6房/3廳/5衛,1 /共5層,113.62,37.51,--,--萬,25萬,2845萬,600台灣嘉義市西區國華街269-273號,23.4800326,120.4484134,國華里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/4衛,1 /共4層,93.32,32.07,--,--萬,21.4萬,2000萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,90.75,25.71,--,--萬,26.3萬,2388萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,91.88,26.02,--,--萬,26.1萬,2398萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/3衛,1 /共4層,98.54,32.97,--,--萬,21.3萬,2100萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/4衛,1 /共4層,97.97,38.72,--,--萬,23.2萬,2270萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,93.69,26.92,--,--萬,25.4萬,2380萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市文化路297巷1~30號,0.1,5房/3廳/4衛,1 /共4層,98.48,34.18,--,--萬,21.2萬,2090萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,7房/3廳/5衛,1 /共5層,98.67,28.13,--,--萬,29.9萬,2950萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,90.75,25.71,--,--萬,28.2萬,2560萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,93.65,27.23,--,--萬,26.7萬,2500萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),透天厝,嘉義市嘉義市國華街301~330號,0.1,6房/3廳/5衛,1 /共5層,98.01,26.02,--,--萬,25.5萬,2500萬,600台灣嘉義市西區國華街268號,23.4826483,120.4480141,國華里
10412(實價),住宅大樓(含車位),嘉義市嘉義市志昇街31~60號,11.1,3房/2廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市圓福街118巷2弄121~150號,22.6,2房/1廳/1衛,14 /共15層,27.98,4.55,--,--萬,6萬,168萬,600台灣嘉義市東區圓福街118巷2弄108號,23.488141,120.467014,王田里
10412(實價),透天厝,嘉義市嘉義市保安一路348巷31~60號,3.8,4房/2廳/3衛,1 /共4層,47.74,28.58,--,--萬,18.4萬,880萬,600台灣嘉義市西區保安一路348巷28號,23.4918977,120.4313093,保安里
10412(實價),住宅大樓,嘉義市嘉義市志昇街31~60號,11.1,3房/2廳/2衛,1 /共14層,55.55,11.43,--,--萬,6.1萬,338萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),住宅大樓,嘉義市嘉義市彌陀路181~210號,22.3,3房/1廳/2衛,10 /共12層,37.89,5.83,--,--萬,10.3萬,390萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10412(實價),透天厝,嘉義市嘉義市安東一街31~60號,21.8,6房/3廳/4衛,1 /共5層,72.23,22.08,--,--萬,8.3萬,602萬,600台灣嘉義市西區安東一街35號,23.4933151,120.4325967,保生里
10412(實價),住宅大樓,嘉義市嘉義市志昇路1~30號,11.1,3房/2廳/2衛,12 /共14層,55.55,0,--,--萬,2.1萬,115萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10412(實價),透天厝(含車位),嘉義市嘉義市後驛街151~180號,0.1,5房/3廳/4衛,1 /共4層,61.49,30.27,--,--萬,20.5萬,1258萬,600台灣嘉義市西區後驛街143-153號,23.4796053,120.4391845,後驛里
10412(實價),透天厝(含車位),嘉義市嘉義市後驛街181~210號,0.1,5房/2廳/4衛,1 /共4層,63.51,34.02,--,--萬,23萬,1458萬,600台灣嘉義市西區後驛街175號,23.4789566,120.4388887,後驛里
