年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10404(實價),透天厝,嘉義市嘉義市溪興街6巷3弄1~30號,1.8,6房/2廳/6衛,1 /共5層,121.3,82.07,--,--萬,16.9萬,2050萬,600台灣嘉義市西區博愛路一段482巷30號,23.4864012,120.4425852,重興里
10404(實價),華廈,嘉義市嘉義市北榮街121~150號,24.3,3房/2廳/2衛,1 /共7層,279.56,36.98,--,--萬,11.4萬,3180萬,600台灣嘉義市西區北榮街78-82號,23.4807719,120.4478229,國華里
10404(實價),套房,嘉義市嘉義市建成街181~210號,23.8,1房/1廳/1衛,4 /共6層,15.04,3.12,--,--萬,8萬,120萬,600台灣嘉義市西區建成街195號,23.4687551,120.4375142,車店里
10404(實價),華廈,嘉義市嘉義市永康三街1~30號,22.8,3房/2廳/2衛,7 /共7層,50.31,7.63,--,--萬,6.4萬,320萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚磘里
10404(實價),套房,嘉義市嘉義市中正路391~420號,19.1,1房/1廳/1衛,10 /共11層,9.16,0.39,--,--萬,9.3萬,85萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里
10404(實價),華廈,嘉義市嘉義市彌陀路238巷59弄1~30號,25.2,3房/2廳/2衛,4 /共7層,37.01,7.14,--,--萬,7.6萬,280萬,600台灣嘉義市東區彌陀路238巷7弄5號,23.4740199,120.4632164,短竹里
10404(實價),住宅大樓,嘉義市嘉義市德明路61~90號,19.7,3房/2廳/2衛,19 /共19層,39.31,3.14,--,--萬,9.5萬,375萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里
10404(實價),透天厝,嘉義市嘉義市義教街613巷1~30號,24.4,4房/2廳/2衛,1 /共3層,20.42,22.99,--,--萬,25.4萬,518萬,600台灣嘉義市東區義教街613巷27號,23.4974333,120.4573681,頂庄里
10404(實價),住宅大樓,嘉義市嘉義市金龍街31~60號,19.9,3房/2廳/2衛,7 /共15層,48.89,5.98,--,--萬,8.4萬,411萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里
10404(實價),透天厝,嘉義市嘉義市大義街1~30號,10.3,5房/2廳/3衛,1 /共4層,59.09,32.36,--,--萬,14.6萬,860萬,600台灣嘉義市西區大利街133-165號,23.4675671,120.4168715,劉厝里
10403(實價),透天厝,嘉義市嘉義市永康三街1~30號,21.8,4房/3廳/3衛,1 /共4層,82.69,32.67,--,--萬,10.1萬,838萬,600台灣嘉義市西區永康三街1號,23.4755222,120.425434,磚磘里
10403(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.4,1房/1廳/1衛,9 /共11層,11.43,1.69,--,--萬,7.9萬,90萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10403(實價),透天厝,嘉義市嘉義市盧厝31~60號,4.7,4房/2廳/3衛,1 /共3層,66.01,61.23,--,--萬,14.6萬,965萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里
10403(實價),透天厝,嘉義市嘉義市金龍街91~120號,0,5房/2廳/6衛,1 /共4層,97.31,59.59,--,--萬,27.2萬,2650萬,600台灣嘉義市東區金龍街91號,23.4774845,120.4660093,東川里
10403(實價),透天厝,嘉義市嘉義市義教街127巷1~30號,36.5,3房/2廳/2衛,1 /共2層,32.34,31.46,--,--萬,11.1萬,360萬,600台灣嘉義市東區義教街30號,23.4934882,120.4678217,新店里
10403(實價),透天厝,嘉義市嘉義市撫順三街61~90號,31.9,3房/3廳/3衛,1 /共2層,37.68,30.86,--,--萬,7.7萬,290萬,600台灣嘉義市西區撫順三街62號,23.4904434,120.4394763,新厝里
10403(實價),透天厝,嘉義市嘉義市溪興街231巷24弄61~90號,25.4,3房/2廳/1衛,1 /共3層,57.98,24.81,--,--萬,7.3萬,426萬,600台灣嘉義市東區溪興街231巷24弄46號,23.4525425,120.4554678,興村里
10403(實價),透天厝,嘉義市嘉義市南京東街70巷1~30號,39.3,3房/2廳/1衛,1 /共2層,23.3,16.94,--,--萬,20.1萬,468萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10403(實價),透天厝,嘉義市嘉義市民生南路485巷1~30號,42.9,3房/2廳/3衛,1 /共2層,26.38,17.24,--,--萬,13.8萬,365萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10403(實價),華廈,嘉義市嘉義市林森東路211巷1~30號,25.2,4房/2廳/2衛,3 /共7層,46.52,10.11,--,--萬,9.7萬,450萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10403(實價),辦公商業大樓,嘉義市嘉義市仁愛路331~360號,19.2,0房/0廳/0衛,4 /共14層,28.59,2.86,--,--萬,10.8萬,310萬,600台灣嘉義市西區仁愛路398-410號,23.4736556,120.4424013,新富里
10403(實價),透天厝,嘉義市嘉義市興業新村61~90號,43.2,0房/0廳/0衛,1 /共2層,20.08,16.03,--,--萬,12.5萬,250萬,600台灣嘉義市西區興業西路250號,23.4681445,120.4404587,自強里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,55.42,27.89,--,--萬,18.6萬,1032萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市國賢一街1~30號,21.8,5房/2廳/2衛,1 /共4層,76.61,30.86,--,--萬,13.1萬,1000萬,600台灣嘉義市西區國賢一街1號,23.4844536,120.4301086,保福里
10403(實價),住宅大樓,嘉義市嘉義市博東路1~30號,20.8,1房/1廳/1衛,11 /共12層,19.7,3.03,--,--萬,9.1萬,180萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里
10403(實價),透天厝,嘉義市嘉義市下埤里2鄰頂埤1~30號,35.3,3房/2廳/2衛,1 /共2層,41.37,38.92,--,--萬,5.3萬,220萬,找不到位址,無,無,無
10403(實價),華廈(含車位),嘉義市嘉義市崇文街121~150號,24.2,5房/3廳/4衛,6 /共6層,121.63,25.56,--,--萬,9.1萬,1108萬,600台灣嘉義市東區崇文街121號,23.4721348,120.4531575,豐年里
10403(實價),透天厝,嘉義市嘉義市保建街121~150號,35.2,5房/3廳/3衛,1 /共3層,37.43,20.57,--,--萬,5.6萬,210萬,600台灣嘉義市東區保建街107-123號,23.5005182,120.4524456,後湖里
10403(實價),透天厝,嘉義市嘉義市仁愛一街1~30號,27.3,7房/3廳/5衛,1 /共4層,75.75,42.8,--,--萬,19.8萬,1500萬,600台灣嘉義市西區仁愛一街20-48號,23.4676094,120.4419765,自強里
10403(實價),透天厝,嘉義市嘉義市吳鳳南路17巷1~30號,14.8,5房/3廳/5衛,1 /共4層,91.24,35.7,--,--萬,18.6萬,1700萬,600台灣嘉義市東區吳鳳南路17巷30號,23.4735075,120.4554959,興南里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,57.36,30.61,--,--萬,15.9萬,910萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,54.24,27.59,--,--萬,16.4萬,890萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,21.8,1房/1廳/1衛,15 /共16層,34.95,4.18,--,--萬,6.3萬,221萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,57.17,30.01,--,--萬,17.5萬,998萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,19,2房/1廳/1衛,9 /共20層,18.7,1.48,--,--萬,9.1萬,170萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里
10403(實價),套房,嘉義市嘉義市蘭井街451~480號,22.2,1房/0廳/1衛,13 /共15層,8.1,0.67,--,--萬,7.2萬,58萬,600台灣嘉義市西區蘭井街449號,23.4767978,120.4426592,書院里
10403(實價),透天厝,嘉義市嘉義市忠孝北街91~120號,10.8,6房/2廳/3衛,1 /共3層,50.15,31.46,--,--萬,15萬,750萬,600台灣嘉義市東區忠孝北街122號,23.5165961,120.4464509,荖藤里
10403(實價),華廈,嘉義市嘉義市嘉北街66巷1~30號,24.4,2房/2廳/2衛,2 /共7層,28.89,6.05,--,--萬,10.4萬,300萬,600台灣嘉義市東區嘉北街66巷5號,23.493988,120.454477,頂庄里
10403(實價),店面(店鋪),嘉義市嘉義市杭州四街91~120號,26.2,2房/2廳/2衛,1 /共7層,31.85,8.11,--,--萬,9.7萬,310萬,600台灣嘉義市西區杭州四街98號,23.467645,120.4452009,美源里
10403(實價),住宅大樓(含車位),嘉義市嘉義市志昇街91~120號,10.3,3房/2廳/2衛,5 /共14層,61.96,14.71,--,--萬,8.7萬,540萬,600台灣嘉義市西區志昇街79號,23.4691128,120.4430855,翠岱里
10403(實價),透天厝,嘉義市嘉義市民生南路485巷1~30號,33.8,4房/1廳/2衛,1 /共3層,43.88,21.48,--,--萬,8.2萬,358萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10403(實價),套房,嘉義市嘉義市小雅路181~210號,21.8,1房/1廳/1衛,3 /共16層,16.64,1.98,--,--萬,6.3萬,105萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10403(實價),透天厝,嘉義市嘉義市大聖南街91~120號,8.8,6房/2廳/4衛,1 /共3層,58.48,30.78,--,--萬,13.5萬,790萬,600台灣嘉義市西區大聖南街120號,23.4609223,120.4186174,劉厝里
10403(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.6,5房/3廳/5衛,1 /共4層,97.01,52.68,--,--萬,13.6萬,1323萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10403(實價),華廈,嘉義市嘉義市北港路241~270號,20.8,3房/2廳/2衛,9 /共10層,36.71,5.69,--,--萬,9.3萬,341萬,600台灣嘉義市西區北港路244號,23.4781834,120.433642,福全里
10403(實價),住宅大樓,嘉義市嘉義市玉山路158巷91~120號,19.7,3房/2廳/2衛,9 /共12層,36.31,4.94,--,--萬,9.1萬,330萬,600台灣嘉義市西區玉山路104號,23.4726976,120.4290426,磚磘里
10403(實價),公寓,嘉義市嘉義市宣信街241~270號,31.5,3房/1廳/1衛,3 /共5層,37.85,11.14,--,--萬,5.8萬,220萬,600台灣嘉義市東區宣信街252號,23.4688122,120.4604129,芳草里
10403(實價),透天厝,嘉義市嘉義市光彩街541~570號,0.8,10房/2廳/12衛,1 /共5層,103.38,27.77,--,--萬,28.1萬,2900萬,600台灣嘉義市西區光彩街541號,23.477635,120.4437435,書院里
10403(實價),住宅大樓(含車位),嘉義市嘉義市西區新榮路211~240號,17.3,2房/2廳/1衛,11 /共12層,28.07,2.87,--,--萬,11.9萬,335萬,600台灣嘉義市西區新榮路207號,23.4761405,120.444407,西榮里
10403(實價),透天厝,嘉義市嘉義市芳安路416巷1~30號,45.2,6房/2廳/3衛,1 /共2層,29.17,20.34,--,--萬,8.9萬,261萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里
10403(實價),住宅大樓,嘉義市嘉義市彌陀路121~150號,19,2房/1廳/1衛,20 /共20層,21.4,1.48,--,--萬,7.2萬,155萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里
10403(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.3,3房/2廳/2衛,6 /共12層,34.33,3.75,--,--萬,8.7萬,300萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10403(實價),透天厝,嘉義市嘉義市吳鳳南路365巷118弄1~30號,39.2,4房/2廳/2衛,1 /共2層,25.94,18.76,--,--萬,15.4萬,400萬,600台灣嘉義市東區吳鳳南路30號,23.4712666,120.4539625,豐年里
10403(實價),透天厝,嘉義市嘉義市大吉街61~90號,3.3,4房/3廳/3衛,1 /共3層,51.59,27.59,--,--萬,17.8萬,920萬,600台灣嘉義市西區大吉街63號,23.4652186,120.4180094,劉厝里
10403(實價),華廈,嘉義市嘉義市重慶路361~390號,21.4,2房/1廳/1衛,7 /共7層,10.97,1.79,--,--萬,6.8萬,75萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里
10403(實價),華廈,嘉義市嘉義市永春三街1~30號,22.6,3房/2廳/2衛,4 /共10層,41.77,5.84,--,--萬,6萬,250萬,600台灣嘉義市西區永春三街32號,23.4783622,120.4259589,西平里
10403(實價),華廈,嘉義市嘉義市溫州二街91~120號,23.3,1房/1廳/1衛,4 /共6層,14.68,2.8,--,--萬,5萬,73萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福民里
10403(實價),住宅大樓(含車位),嘉義市嘉義市西區保福里2林國賢一街61~90號,22.8,4房/2廳/2衛,14 /共15層,74.63,7.06,--,--萬,8.4萬,630萬,600台灣嘉義市西區國賢一街2號,23.484675,120.4304198,保福里
10403(實價),住宅大樓,嘉義市嘉義市八德路301~330號,20.3,3房/2廳/2衛,10 /共16層,34.58,3.74,--,--萬,9萬,310萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里
10403(實價),住宅大樓,嘉義市嘉義市八德路121~150號,21.1,3房/2廳/2衛,9 /共12層,34.19,4.35,--,--萬,8.9萬,303萬,600台灣嘉義市西區八德路117-127號,23.4858281,120.4305602,保福里
10403(實價),透天厝,嘉義市嘉義市東義路109巷1~30號,0.4,3房/3廳/4衛,1 /共3層,61.17,29.34,--,--萬,13.4萬,820萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10403(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.2,0房/0廳/0衛,1 /共4層,56.35,30.31,--,--萬,15.9萬,898萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),透天厝,嘉義市嘉義市民生南路403巷40弄1~30號,36.1,4房/4廳/3衛,1 /共2層,29.8,22.39,--,--萬,14.4萬,430萬,600台灣嘉義市西區民生南路850巷1弄30號,23.4545835,120.4393273,湖內里
10403(實價),華廈,嘉義市嘉義市盧厝91~120號,24.9,3房/2廳/2衛,5 /共7層,36.85,7.64,--,--萬,9.1萬,336萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10403(實價),住宅大樓,嘉義市嘉義市德安路1~30號,20.7,3房/2廳/2衛,8 /共14層,47.31,3.94,--,--萬,8.2萬,390萬,600台灣嘉義市西區德安路3號,23.4841059,120.4334466,竹圍里
10403(實價),店面(店鋪),嘉義市嘉義市中山路1~30號,34.8,3房/1廳/3衛,1 /共7層,56,9.9,--,--萬,24.6萬,1380萬,600台灣嘉義市東區中山路46號,23.4825597,120.4608711,中山里
10403(實價),華廈,嘉義市嘉義市共和路61~90號,33.9,2房/2廳/2衛,5 /共9層,11.16,1.7,--,--萬,3.9萬,43萬,600台灣嘉義市東區共和路186-206號,23.4792446,120.4555668,民族里
10403(實價),透天厝,嘉義市嘉義市彌陀路241巷61~90號,39.5,2房/2廳/2衛,1 /共2層,18.42,15.73,--,--萬,7.6萬,140萬,600台灣嘉義市東區彌陀路90號,23.4668193,120.4673697,短竹里
10403(實價),透天厝,嘉義市嘉義市立仁路31~60號,0.2,0房/0廳/0衛,1 /共4層,84.19,29.4,--,--萬,17.2萬,1450萬,600台灣嘉義市東區立仁路38號,23.4656274,120.4658786,芳草里
10403(實價),透天厝,嘉義市嘉義市南京東街31~60號,33.3,4房/2廳/3衛,1 /共3層,48.22,21.48,--,--萬,10.4萬,500萬,600台灣嘉義市西區南京東街86號,23.4557607,120.4450942,光路里
10403(實價),公寓,嘉義市嘉義市盧厝里東洋新?271~300號,29.3,0房/0廳/0衛,4 /共5層,14.07,3.55,--,--萬,3.6萬,50萬,找不到位址,無,無,無
10403(實價),透天厝,嘉義市嘉義市芳安路335巷1~30號,35.2,6房/3廳/3衛,1 /共4層,36.66,19.06,--,--萬,10.8萬,395萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里
10403(實價),套房,嘉義市嘉義市新民路707巷1~30號,17.8,1房/1廳/1衛,5 /共7層,15.63,2.81,--,--萬,8.1萬,127萬,600台灣嘉義市西區新民路707巷2號,23.4690412,120.4395523,垂楊里
10403(實價),住宅大樓(含車位),嘉義市嘉義市博東路1~30號,20.8,3房/1廳/2衛,5 /共12層,38.92,5.45,--,--萬,9.3萬,360萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里
10403(實價),住宅大樓(含車位),嘉義市嘉義市世賢路三段151~180號,21.4,4房/2廳/2衛,9 /共12層,36.4,3.71,--,--萬,9.6萬,350萬,600台灣嘉義市西區世賢路三段151號,23.463308,120.4308058,福民里
10403(實價),透天厝,嘉義市嘉義市圓福街80巷31~60號,39.3,4房/2廳/2衛,1 /共2層,29.82,24.81,--,--萬,13.4萬,400萬,600台灣嘉義市東區圓福街80巷78號,23.4866119,120.4647835,王田里
10403(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17,3房/1廳/2衛,13 /共22層,36.28,4.38,--,--萬,8.8萬,320萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10403(實價),套房,嘉義市嘉義市廣州街91~120號,24.3,1房/0廳/1衛,5 /共7層,11.02,2.14,--,--萬,10.9萬,120萬,600台灣嘉義市西區廣州街120號,23.4627158,120.4331098,福民里
10403(實價),透天厝,嘉義市嘉義市安東二街1~30號,27.9,4房/1廳/1衛,1 /共2層,36.16,29.85,--,--萬,13.2萬,476萬,600台灣嘉義市西區安東二街5號,23.4930444,120.4331934,保生里
10403(實價),透天厝,嘉義市嘉義市保安二路177巷1~30號,28.8,3房/2廳/2衛,1 /共2層,44.85,37.81,--,--萬,12.5萬,560萬,600台灣嘉義市西區保安二路6號,23.4891269,120.4390206,新厝里
10403(實價),住宅大樓,嘉義市嘉義市德明路61~90號,19.6,3房/2廳/2衛,7 /共19層,36.07,2.89,--,--萬,9.1萬,328萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里
10403(實價),套房,嘉義市嘉義市忠孝路1~30號,24.3,1房/1廳/1衛,7 /共8層,9.72,1.18,--,--萬,17.3萬,168萬,600台灣嘉義市東區忠孝路522-1號,23.4939767,120.452811,仁義里
10403(實價),套房,嘉義市嘉義市中正路391~420號,19,1房/0廳/1衛,10 /共11層,9.29,0.41,--,--萬,8.6萬,80萬,600台灣嘉義市西區中正路383-399號,23.4788021,120.4495005,文化里
10403(實價),住宅大樓,嘉義市嘉義市保建街31~60號,21.8,2房/2廳/1衛,4 /共13層,41.99,3.72,--,--萬,7.1萬,300萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里
10403(實價),華廈,嘉義市嘉義市安和街31~60號,21.4,1房/1廳/1衛,6 /共6層,9.4,1.9,--,--萬,8.5萬,80萬,600台灣嘉義市東區安和街31號,23.475988,120.4583987,朝陽里
10403(實價),透天厝,嘉義市嘉義市西門街1~30號,43.5,3房/2廳/2衛,1 /共2層,23.27,18.15,--,--萬,10.7萬,250萬,600台灣嘉義市西區西門街1號,23.4716206,120.4436708,培元里
10403(實價),透天厝,嘉義市嘉義市福州七街1~30號,25.9,4房/2廳/3衛,1 /共2層,46.16,25.11,--,--萬,14.9萬,690萬,600台灣嘉義市西區福州七街30號,23.4618875,120.4334259,福民里
10403(實價),華廈,嘉義市嘉義市國安三街1~30號,22.2,3房/1廳/2衛,7 /共7層,45.71,8.18,--,--萬,6.6萬,300萬,600台灣嘉義市西區國安三街9號,23.4900374,120.4294401,保福里
10403(實價),透天厝,嘉義市嘉義市後庄里11鄰林森東路319巷1~30號,32.8,4房/2廳/2衛,1 /共3層,56.61,23.29,--,--萬,9.4萬,530萬,600台灣嘉義市東區林森東路319巷1號,23.4916323,120.4691315,後庄里
10403(實價),住宅大樓,嘉義市嘉義市文雅街150巷1~30號,19.4,3房/2廳/2衛,7 /共12層,50.16,7.26,--,--萬,10.4萬,520萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10403(實價),住宅大樓,嘉義市嘉義市志昇街91~120號,10.3,3房/2廳/2衛,8 /共14層,62.31,14.71,--,--萬,4.8萬,300萬,600台灣嘉義市西區志昇街79號,23.4691128,120.4430855,翠岱里
10403(實價),透天厝,嘉義市嘉義市遼寧二街31~60號,29.6,5房/2廳/2衛,1 /共2層,29.14,23.29,--,--萬,15萬,436萬,600台灣嘉義市西區遼寧二街43號,23.4931182,120.4401,新厝里
10403(實價),華廈(含車位),嘉義市嘉義市興仁街91~120號,22,3房/1廳/2衛,5 /共7層,39.39,7.37,--,--萬,7.4萬,290萬,600台灣嘉義市東區興仁街101號,23.4576692,120.4623609,興仁里
10403(實價),華廈(含車位),嘉義市嘉義市光彩街481~510號,21.9,1房/1廳/1衛,-1 /共6層,20.64,1.84,--,--萬,6.9萬,142萬,600台灣嘉義市西區光彩街481號,23.4778376,120.4459949,西榮里
10403(實價),透天厝,嘉義市嘉義市大富東街1~30號,2.6,5房/2廳/4衛,1 /共4層,61.17,30.05,--,--萬,13.9萬,850萬,600台灣嘉義市西區大富東街38號,23.4643362,120.4162635,劉厝里
10403(實價),華廈,嘉義市嘉義市南京路61~90號,21.3,2房/1廳/1衛,5 /共12層,20.4,2.07,--,--萬,8.1萬,165萬,600台灣嘉義市西區南京路61號,23.456272,120.44052,湖內里
10403(實價),透天厝,嘉義市嘉義市福全街91~120號,2.8,4房/2廳/3衛,1 /共4層,77.82,42.27,--,--萬,17.5萬,1360萬,600台灣嘉義市西區福全街91號,23.4787884,120.4305936,福全里
10403(實價),公寓,嘉義市嘉義市仁義新村1~30號,32.8,3房/1廳/1衛,5 /共5層,25.03,12.84,--,--萬,4.8萬,120萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里
10403(實價),透天厝,嘉義市嘉義市林森東路269巷80弄31~60號,12.5,4房/2廳/3衛,1 /共3層,47.77,25.25,--,--萬,9.2萬,438萬,600台灣嘉義市東區林森東路60號,23.4867484,120.4566382,林森里
10403(實價),套房,嘉義市嘉義市吳鳳南路547巷1~30號,24.3,1房/1廳/1衛,1 /共7層,8.46,1.55,--,--萬,8.9萬,75萬,600台灣嘉義市東區吳鳳南路547巷3號,23.4606688,120.4577884,安寮里
10403(實價),住宅大樓(含車位),嘉義市嘉義市玉山路158巷91~120號,19.7,3房/2廳/2衛,5 /共12層,36.31,4.94,--,--萬,8.8萬,320萬,600台灣嘉義市西區玉山路104號,23.4726976,120.4290426,磚磘里
10403(實價),套房,嘉義市嘉義市安和街31~60號,21.4,1房/1廳/1衛,4 /共6層,10.08,2.01,--,--萬,6.4萬,65萬,600台灣嘉義市東區安和街31號,23.475988,120.4583987,朝陽里
10403(實價),透天厝,嘉義市嘉義市立仁路10巷1~30號,3.4,19房/1廳/19衛,1 /共4層,130.45,53.24,--,--萬,16.9萬,2200萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10403(實價),住宅大樓,嘉義市嘉義市後湖里保建街31~60號,21.8,2房/1廳/1衛,5 /共12層,25.88,4.55,--,--萬,11.1萬,286萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里
10403(實價),公寓,嘉義市嘉義市林森東路269巷38弄1~30號,22.4,2房/2廳/1衛,5 /共5層,41.51,13.29,--,--萬,4.3萬,180萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10403(實價),透天厝,嘉義市嘉義市自由路391~420號,3.1,6房/3廳/4衛,1 /共4層,49.13,27.83,--,--萬,23.8萬,1168萬,600台灣嘉義市西區自由路391號,23.4922147,120.4315143,保安里
10403(實價),透天厝,嘉義市嘉義市五福街18巷1~30號,36.6,5房/2廳/2衛,1 /共2層,41,49.31,--,--萬,30.5萬,1250萬,600台灣嘉義市東區五福街18巷1號,23.486983,120.468528,王田里
10403(實價),住宅大樓(含車位),嘉義市嘉義市新民路391~420號,20.7,2房/2廳/1衛,6 /共12層,29.35,4.31,--,--萬,6.8萬,200萬,600台灣嘉義市西區新民路420號,23.4602379,120.4407319,光路里
10403(實價),華廈,嘉義市嘉義市新建街31~60號,20.8,2房/2廳/2衛,5 /共7層,11.41,2.1,--,--萬,8.3萬,95萬,600台灣嘉義市西區新建街16號,23.468731,120.4387561,垂楊里
10403(實價),透天厝,嘉義市嘉義市大業街184巷31~60號,0.7,4房/3廳/3衛,1 /共3層,55.41,25.71,--,--萬,14.4萬,800萬,600台灣嘉義市東區大業街184巷33號,23.4610274,120.4508729,興安里
10403(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17,3房/2廳/2衛,1 /共22層,44.63,5.6,--,--萬,9萬,400萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10403(實價),店面(店鋪),嘉義市嘉義市新榮路121~150號,--,4房/2廳/3衛,1 /共3層,70.18,46.02,--,--萬,22.7萬,1593萬,600台灣嘉義市西區新榮路121號,23.4737573,120.4446604,新富里
