年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10406(實價),透天厝,嘉義市嘉義市姜安街86巷1~30號,0.5,4房/3廳/5衛,1 /共4層,66.53,22,--,--萬,12.7萬,846萬,600台灣嘉義市西區興達路861號,23.4816379,120.4234869,福安里
10405(實價),華廈,嘉義市嘉義市遠東街151~180號,22,3房/2廳/2衛,6 /共9層,43.22,4.62,--,--萬,7.9萬,340萬,600台灣嘉義市西區遠東街151號,23.4844444,120.4350668,竹圍里
10405(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.6,4房/2廳/2衛,6 /共11層,30.57,4.8,--,--萬,10.8萬,331萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10406(實價),店面(店鋪),嘉義市嘉義市民權路211~240號,0.1,12房/2廳/14衛,1 /共5層,210.39,69.88,--,--萬,18.5萬,3900萬,600台灣嘉義市東區民權路211號,23.4834181,120.4573527,中山里
10405(實價),店面(店鋪),嘉義市嘉義市小雅路151~180號,21.9,4房/2廳/3衛,1 /共16層,149.81,17.9,--,--萬,5萬,750萬,600台灣嘉義市東區小雅路161號,23.4722249,120.4744299,蘭潭里
10405(實價),透天厝,嘉義市嘉義市文化路694巷19弄1~30號,38.5,3房/2廳/2衛,1 /共2層,26.56,19.66,--,--萬,12.2萬,325萬,600台灣嘉義市西區垂楊路402號,23.4741274,120.4497741,文化里
10405(實價),透天厝,嘉義市嘉義市文化路241~270號,36.4,6房/3廳/4衛,1 /共4層,93.8,25.71,--,--萬,13.3萬,1250萬,600台灣嘉義市東區文化路250-254號,23.482743,120.449,北門里
10406(實價),套房,嘉義市嘉義市蘭州四街61~90號,22.4,1房/1廳/1衛,3 /共7層,9.53,1.83,--,--萬,8萬,76萬,600台灣嘉義市西區蘭州四街61號,23.4661814,120.43013,車店里
10405(實價),華廈,嘉義市嘉義市北港路241~270號,20.9,3房/2廳/2衛,8 /共10層,36.71,5.69,--,--萬,7.6萬,280萬,600台灣嘉義市西區北港路244號,23.4781834,120.433642,福全里
10405(實價),透天厝,嘉義市嘉義市大業街182巷1~30號,0.1,4房/2廳/3衛,1 /共3層,47.91,26.02,--,--萬,16.3萬,780萬,600台灣嘉義市東區大業街182巷1號,23.4613895,120.4519324,興安里
10405(實價),透天厝,嘉義市嘉義市玉山路800巷1弄1~30號,37.5,2房/1廳/1衛,1 /共1層,19.03,48.55,--,--萬,23.6萬,450萬,600台灣嘉義市西區玉山路1號,23.473261,120.4319371,磚瑤里
10405(實價),透天厝,嘉義市嘉義市建成街70巷1~30號,42.1,3房/2廳/2衛,1 /共2層,23.98,17.55,--,--萬,13.9萬,333萬,600台灣嘉義市西區建成街36巷1號,23.4719602,120.4410189,垂楊里
10405(實價),透天厝,嘉義市嘉義市育人路563巷1~30號,8.9,5房/3廳/4衛,1 /共3層,51.29,41.84,--,--萬,14.8萬,760萬,600台灣嘉義市西區育人路160巷1號,23.4727384,120.4180206,港坪里
10405(實價),華廈,嘉義市嘉義市蘭井街301~330號,20,2房/2廳/1衛,5 /共12層,19.11,2.14,--,--萬,8.4萬,160萬,600台灣嘉義市西區蘭井街330號,23.4769852,120.4435899,書院里
10405(實價),華廈,嘉義市嘉義市南京路20巷1~30號,20.2,3房/2廳/2衛,5 /共10層,39.2,7.11,--,--萬,10.7萬,418萬,600台灣嘉義市西區南京路20巷12號,23.4564941,120.4429629,獅子里
10405(實價),店面(店鋪),嘉義市嘉義市中山路241~270號,43.3,7房/5廳/4衛,1 /共4層,417.08,112.23,--,--萬,28.1萬,11700萬,600台灣嘉義市東區中山路216-232號,23.4808055,120.4515707,中央里
10405(實價),透天厝,嘉義市嘉義市興業東路91~120號,2.3,0房/0廳/2衛,1 /共2層,28.96,29.65,--,--萬,27.6萬,800萬,600台灣嘉義市西區興業東路83號,23.468801,120.44974,美源里
10405(實價),透天厝,嘉義市嘉義市芳德街31~60號,38.4,4房/2廳/2衛,1 /共2層,28.93,21.18,--,--萬,15.3萬,442萬,600台灣嘉義市東區芳德街31號,23.467232,120.460614,芳安里
10405(實價),華廈,嘉義市嘉義市北港路241~270號,20.9,3房/2廳/2衛,6 /共10層,34.45,5.44,--,--萬,11萬,380萬,600台灣嘉義市西區北港路244號,23.4781834,120.433642,福全里
10405(實價),透天厝,嘉義市嘉義市興仁街10巷1~30號,22.5,4房/2廳/3衛,1 /共4層,43.97,21.18,--,--萬,13.2萬,580萬,600台灣嘉義市東區興仁街10巷30號,23.4571039,120.4641799,興仁里
10405(實價),華廈,嘉義市嘉義市文雅街140巷1~30號,18.9,4房/3廳/3衛,3 /共9層,56.64,9.37,--,--萬,9.2萬,520萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10405(實價),透天厝,嘉義市嘉義市圓福街121~150號,41.8,3房/2廳/2衛,1 /共2層,24.67,19.66,--,--萬,18.2萬,450萬,600台灣嘉義市東區圓福街121-127號,23.4886399,120.4646111,王田里
10405(實價),透天厝,嘉義市嘉義市林森東路451~480號,27.5,4房/1廳/2衛,1 /共2層,66.31,0,--,--萬,4.5萬,300萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里
10405(實價),華廈,嘉義市嘉義市芳安路375巷1~30號,18.6,2房/1廳/1衛,6 /共6層,26.41,6.49,--,--萬,8.3萬,220萬,600台灣嘉義市東區芳安路1號,23.4688333,120.4654,芳草里
10405(實價),店面(店鋪),嘉義市嘉義市博東路1~30號,21,3房/2廳/3衛,1 /共12層,51.29,7.26,--,--萬,12.8萬,656萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里
10405(實價),透天厝,嘉義市嘉義市林森東路451~480號,27.5,4房/1廳/2衛,1 /共2層,33.16,0,--,--萬,4.5萬,150萬,600台灣嘉義市東區林森東路480號,23.491523,120.4698939,圳頭里
10405(實價),透天厝,嘉義市嘉義市吳鳳南路365巷31~60號,36.2,3房/2廳/2衛,1 /共2層,28.73,24.5,--,--萬,11.8萬,338萬,600台灣嘉義市東區吳鳳南路365巷31號,23.4645848,120.4564865,安寮里
10405(實價),店面(店鋪),嘉義市嘉義市民族路421~450號,39.8,5房/1廳/4衛,1 /共3層,30.72,13.43,--,--萬,22.8萬,700萬,600台灣嘉義市東區大華公路421-433號,23.4760161,120.4502706,過溝里
10405(實價),住宅大樓,嘉義市嘉義市保建街31~60號,21.9,3房/2廳/2衛,11 /共12層,27.4,4.55,--,--萬,7.2萬,198萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里
10405(實價),華廈,嘉義市嘉義市金龍街31~60號,21.4,1房/1廳/1衛,6 /共7層,14.22,2.62,--,--萬,8.3萬,118萬,600台灣嘉義市東區金龍街33-35號,23.4789667,120.4707766,東川里
10405(實價),套房,嘉義市嘉義市民族路601~630號,22.6,1房/1廳/1衛,9 /共10層,11.08,1.16,--,--萬,3.6萬,40萬,600台灣嘉義市西區民族路630號,23.4756659,120.445173,西榮里
10405(實價),公寓,嘉義市嘉義市宣信街256巷1~30號,30,4房/2廳/3衛,3 /共5層,30.59,9.92,--,--萬,9萬,275萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里
10405(實價),透天厝,嘉義市嘉義市吳鳳南路547巷31~60號,33.2,4房/3廳/3衛,1 /共2層,29.24,25.71,--,--萬,14.5萬,425萬,600台灣嘉義市西區嘉義,23.4800663,120.4491054,
10405(實價),透天厝,嘉義市嘉義市臺林街31~60號,41.7,5房/1廳/1衛,1 /共2層,7.59,19.72,--,--萬,20.8萬,158萬,找不到位址,無,無,無
10405(實價),透天厝,嘉義市嘉義市盧厝31~60號,1.3,6房/3廳/7衛,1 /共3層,116.52,166.81,--,--萬,24.9萬,2900萬,600台灣嘉義市東區保義路60巷17號,23.5013395,120.4532965,後湖里
10405(實價),華廈,嘉義市嘉義市國城三街1~30號,21.3,3房/2廳/2衛,7 /共8層,43.15,7.31,--,--萬,9.5萬,410萬,600台灣嘉義市西區國城三街30號,23.4830397,120.4290873,福安里
10405(實價),透天厝,嘉義市嘉義市大雅路一段858巷1~30號,15.5,4房/2廳/3衛,1 /共5層,66.63,23.04,--,--萬,11.3萬,750萬,600台灣嘉義市東區大雅路一段858巷33號,23.4819607,120.4847961,文雅里
10405(實價),透天厝,嘉義市嘉義市中正路61~90號,54.4,2房/2廳/1衛,1 /共2層,18.86,18.45,--,--萬,28.1萬,530萬,600台灣嘉義市東區中正路70號,23.4800706,120.4594143,華南里
10405(實價),公寓,嘉義市嘉義市溪興街153巷30弄31~60號,30.6,3房/2廳/1衛,2 /共5層,35.85,12.58,--,--萬,6.2萬,221萬,600台灣嘉義市東區溪興街153巷30弄16號,23.453869,120.4560725,興村里
10405(實價),套房,嘉義市嘉義市民生南路271~300號,26.3,1房/1廳/1衛,5 /共7層,12.52,2.04,--,--萬,7.4萬,93萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10405(實價),店面(店鋪),嘉義市嘉義市新榮路331~360號,53,0房/0廳/0衛,1 /共4層,98.8,33.28,--,--萬,23.6萬,2330萬,600台灣嘉義市西區中山路450號,23.479434,120.4441417,番社里
10405(實價),透天厝(含車位),嘉義市嘉義市雅竹路31~60號,0.2,5房/3廳/5衛,1 /共5層,155.13,49.91,7.56,--萬,21.6萬,3350萬,600台灣嘉義市東區雅竹路60號,23.4763003,120.4736085,長竹里
10405(實價),透天厝,嘉義市嘉義市林森東路269巷1~30號,41.2,3房/2廳/2衛,1 /共2層,26.27,18.76,--,--萬,17.4萬,458萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10405(實價),透天厝(含車位),嘉義市嘉義市雅竹路31~60號,0.2,5房/3廳/5衛,1 /共5層,155.31,49.61,7.56,--萬,21.6萬,3350萬,600台灣嘉義市東區雅竹路60號,23.4763003,120.4736085,長竹里
10405(實價),店面(店鋪),嘉義市嘉義市德安路91~120號,0.8,4房/3廳/6衛,1 /共4層,85.09,34.49,--,--萬,17.9萬,1520萬,600台灣嘉義市西區德安路120號,23.4841663,120.4293902,保福里
10405(實價),店面(店鋪),嘉義市嘉義市吳鳳北路121~150號,24.6,10房/3廳/5衛,1 /共5層,354.15,97.56,--,--萬,15.4萬,5450萬,600台灣嘉義市東區吳鳳北路102號,23.4769023,120.4536442,民族里
10405(實價),透天厝,嘉義市嘉義市八德路61~90號,28.3,0房/0廳/0衛,1 /共1層,16.92,25.41,--,--萬,38.4萬,650萬,600台灣嘉義市西區八德路63號,23.4835278,120.4307438,福安里
10405(實價),透天厝,嘉義市嘉義市義教街731巷19弄1~30號,28.3,4房/2廳/3衛,1 /共2層,37,29.34,--,--萬,17.6萬,650萬,600台灣嘉義市東區義教街731巷19弄23號,23.4972191,120.4542313,義教里
10405(實價),華廈(含車位),嘉義市嘉義市永春一街1~30號,17.8,3房/2廳/2衛,2 /共6層,48.63,10.21,--,--萬,7.1萬,345萬,600台灣嘉義市西區永春一街30號,23.4776669,120.4265968,西平里
10405(實價),華廈,嘉義市嘉義市竹子腳1~30號,22.8,3房/2廳/2衛,4 /共10層,67.13,9.54,--,--萬,5.2萬,350萬,600台灣嘉義市西區竹子腳巷21號,23.4943783,120.3974321,竹村里
10405(實價),華廈(含車位),嘉義市嘉義市友孝路151~180號,21,3房/1廳/2衛,5 /共9層,40.36,4.42,--,--萬,8.2萬,330萬,600台灣嘉義市西區友孝路180號,23.484917,120.4354928,竹圍里
10405(實價),華廈,嘉義市嘉義市蘭井街151~180號,24.3,3房/2廳/2衛,2 /共6層,26.15,4.48,--,--萬,9.4萬,245萬,600台灣嘉義市東區蘭井街155號,23.4775913,120.4516521,中央里
10405(實價),住宅大樓,嘉義市嘉義市博東路91~120號,17.2,2房/1廳/1衛,8 /共22層,25.53,2.92,--,--萬,8.7萬,222萬,600台灣嘉義市東區博東路24-80號,23.4905823,120.4615667,太平里
10405(實價),透天厝,嘉義市嘉義市吳鳳南路166巷1~30號,44.8,3房/2廳/1衛,1 /共2層,25.48,25.71,--,--萬,5.9萬,150萬,600台灣嘉義市東區吳鳳南路30號,23.4712666,120.4539625,豐年里
10405(實價),華廈,嘉義市嘉義市光彩街481~510號,22.1,1房/0廳/1衛,5 /共6層,12.69,1.96,--,--萬,7.9萬,100萬,600台灣嘉義市西區光彩街481號,23.4778376,120.4459949,西榮里
10405(實價),套房,嘉義市嘉義市光彩街481~510號,22.1,1房/1廳/1衛,4 /共6層,22.25,3.2,--,--萬,7.9萬,175萬,600台灣嘉義市西區光彩街481號,23.4778376,120.4459949,西榮里
10405(實價),透天厝,嘉義市嘉義市德明（街）路82巷1~30號,37.2,5房/3廳/4衛,1 /共2層,27.82,24.81,--,--萬,15.5萬,430萬,600台灣嘉義市西區德明路1號,23.479976,120.431072,福全里
10405(實價),透天厝,嘉義市嘉義市宣信街98巷121~150號,34,3房/1廳/1衛,1 /共2層,30.97,20.57,--,--萬,10.3萬,320萬,600台灣嘉義市東區宣信街67號,23.4661025,120.4630609,芳安里
10405(實價),華廈,嘉義市嘉義市忠義街61~90號,22.3,4房/2廳/3衛,2 /共6層,57.25,8.79,--,--萬,8.4萬,480萬,600台灣嘉義市西區忠義街50號,23.4769498,120.4476631,文化里
10405(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.4,4房/3廳/4衛,1 /共3層,68.78,35.09,--,--萬,11.6萬,800萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10405(實價),華廈,嘉義市嘉義市松江三街91~120號,21.2,1房/1廳/1衛,8 /共9層,16.02,1.87,--,--萬,8.7萬,140萬,600台灣嘉義市西區松江三街120號,23.4928684,120.4415975,新厝里
10405(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.4,4房/3廳/4衛,1 /共4層,66.6,26.5,--,--萬,12.9萬,858萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10405(實價),透天厝,嘉義市嘉義市軍輝路271~300號,0.3,4房/2廳/4衛,1 /共4層,70.87,35.09,--,--萬,18.1萬,1280萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里
10405(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.4,4房/3廳/4衛,1 /共3層,56.43,27.23,--,--萬,15.4萬,870萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10405(實價),透天厝,嘉義市嘉義市過溪331~360號,37.3,3房/2廳/2衛,1 /共2層,27.03,19.66,--,--萬,9.6萬,260萬,600台灣嘉義市東區過溪41號,23.4515886,120.4558931,興村里
10405(實價),套房,嘉義市嘉義市忠義街3巷1~30號,20.3,1房/1廳/1衛,2 /共5層,15.37,3.7,--,--萬,7.7萬,118萬,600台灣嘉義市西區忠義街1號,23.4740467,120.4477428,新富里
10405(實價),套房,嘉義市嘉義市新榮路301~330號,21.4,1房/1廳/1衛,5 /共8層,12.52,1.48,--,--萬,8.5萬,106萬,600台灣嘉義市西區新榮路301號,23.4782794,120.4442146,西榮里
10405(實價),透天厝,嘉義市嘉義市保愛二街61~90號,0.4,4房/3廳/4衛,1 /共3層,61.17,29.34,--,--萬,14.2萬,868萬,600台灣嘉義市東區保愛二街90號,23.5027542,120.4539096,後湖里
10405(實價),華廈(含車位),嘉義市嘉義市文雅街140巷1~30號,18.9,0房/0廳/0衛,4 /共9層,20.45,3.29,--,--萬,5.6萬,115萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10405(實價),住宅大樓(含車位),嘉義市嘉義市新民路391~420號,20.8,2房/2廳/1衛,9 /共12層,28.97,4.11,--,--萬,8.9萬,258萬,600台灣嘉義市西區新民路420號,23.4602379,120.4407319,光路里
10405(實價),華廈,嘉義市嘉義市小雅路513巷1~30號,23.4,3房/2廳/2衛,6 /共7層,32.7,6.15,--,--萬,11萬,360萬,600台灣嘉義市東區小雅路513巷24號,23.4763545,120.4685768,蘭潭里
10405(實價),透天厝,嘉義市嘉義市新民路186巷61~90號,0.2,3房/1廳/3衛,1 /共3層,62.93,31.16,--,--萬,13萬,820萬,600台灣嘉義市西區新民路186巷56號,23.4547798,120.4371726,湖內里
10405(實價),透天厝,嘉義市嘉義市新民路186巷61~90號,0.2,3房/1廳/3衛,1 /共3層,52,27.23,--,--萬,14.6萬,760萬,600台灣嘉義市西區新民路186巷56號,23.4547798,120.4371726,湖內里
10405(實價),透天厝,嘉義市嘉義市大雅路一段288巷116弄1~30號,1.6,4房/3廳/3衛,1 /共3層,68.6,41.51,--,--萬,14.4萬,990萬,600台灣嘉義市東區大雅路一段1號,23.479947,120.503839,盧厝里
10405(實價),住宅大樓,嘉義市嘉義市溪興街121~150號,22.4,5房/2廳/3衛,1 /共16層,86.09,7.25,--,--萬,7.6萬,650萬,600台灣嘉義市東區溪興街129號,23.4553335,120.4571337,興村里
10405(實價),透天厝,嘉義市嘉義市友忠路511~540號,21.5,5房/2廳/3衛,1 /共5層,67.03,22.54,--,--萬,11.9萬,800萬,600台灣嘉義市西區友忠路505-3號,23.4787186,120.4349718,福全里
10405(實價),華廈,嘉義市嘉義市和平路61~90號,21.4,3房/2廳/2衛,1 /共7層,41.17,7.59,--,--萬,7.3萬,300萬,600台灣嘉義市東區和平路63號,23.4731452,120.4578224,宣信里
10405(實價),住宅大樓,嘉義市嘉義市中興路331~360號,19.8,3房/2廳/2衛,1 /共19層,67.21,6.41,--,--萬,11.9萬,798萬,600台灣嘉義市西區中興路331號,23.481905,120.431392,福全里
10405(實價),套房,嘉義市嘉義市溫州二街91~120號,23.5,1房/0廳/1衛,4 /共6層,12.48,2.41,--,--萬,7.6萬,95萬,600台灣嘉義市西區溫州二街106號,23.4643282,120.4368017,福民里
10405(實價),透天厝,嘉義市嘉義市軍輝路271~300號,0.3,4房/2廳/4衛,1 /共4層,69.61,41.14,--,--萬,19.9萬,1388萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里
10405(實價),透天厝,嘉義市嘉義市軍輝路271~300號,0.3,4房/2廳/4衛,1 /共4層,98.99,58.99,--,--萬,19.2萬,1900萬,600台灣嘉義市東區軍輝路271號,23.4540098,120.4586287,興仁里
10405(實價),住宅大樓,嘉義市嘉義市興達路541~570號,21.1,2房/2廳/1衛,4 /共12層,27.34,3.28,--,--萬,8.7萬,238萬,600台灣嘉義市西區興達路543號,23.4849038,120.4292597,保福里
10405(實價),透天厝,嘉義市嘉義市宣信街28巷1~30號,18.2,4房/2廳/2衛,1 /共4層,69.73,25.11,--,--萬,9.1萬,636萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里
10405(實價),透天厝,嘉義市嘉義市興安街203巷23弄1~30號,39.3,2房/1廳/1衛,1 /共1層,18.51,34.18,--,--萬,7.1萬,131萬,600台灣嘉義市東區興安街203巷23弄10號,23.4594526,120.4503915,興安里
10405(實價),透天厝,嘉義市嘉義市姜安街86巷1~30號,0.4,4房/3廳/4衛,1 /共4層,63.47,26.01,--,--萬,12.6萬,802萬,600台灣嘉義市西區興達路861號,23.4816379,120.4234869,福安里
10405(實價),透天厝,嘉義市嘉義市姜安街86巷1~30號,0.4,4房/3廳/5衛,1 /共4層,66.81,26,--,--萬,12.6萬,845萬,600台灣嘉義市西區興達路861號,23.4816379,120.4234869,福安里
10405(實價),套房,嘉義市嘉義市重慶路361~390號,21.6,1房/0廳/1衛,5 /共7層,6.85,1.79,--,--萬,9.5萬,65萬,600台灣嘉義市西區重慶路373號,23.4628796,120.4315962,福民里
10405(實價),透天厝,嘉義市嘉義市林森東路163巷31~60號,35.6,4房/2廳/2衛,1 /共2層,37.34,35.09,--,--萬,13.8萬,515萬,600台灣嘉義市東區林森東路163巷60號,23.4885015,120.4607483,太平里
10405(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.2,3房/2廳/2衛,6 /共20層,34.54,2.8,--,--萬,8.1萬,280萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10405(實價),透天厝,嘉義市嘉義市重慶二街148巷31~60號,21.3,5房/1廳/3衛,1 /共4層,56.88,24.1,--,--萬,8.4萬,475萬,600台灣嘉義市西區重慶二街212巷2-36號,23.4597532,120.4303715,紅瓦里
10405(實價),住宅大樓(含車位),嘉義市嘉義市臺斗街31~60號,15.8,3房/2廳/2衛,10 /共11層,41.26,6.38,--,--萬,11.4萬,470萬,600台灣嘉義市東區台斗街31號,23.4909592,120.4514337,中庄里
10405(實價),華廈,嘉義市嘉義市光彩街511~540號,22.1,2房/1廳/1衛,3 /共8層,33.85,3.83,--,--萬,6.4萬,216萬,600台灣嘉義市西區光彩街491號,23.4778275,120.4457525,西榮里
10405(實價),套房,嘉義市嘉義市新民路707巷1~30號,18,1房/1廳/1衛,5 /共7層,9.86,1.98,--,--萬,8.6萬,85萬,600台灣嘉義市西區新民路707巷2號,23.4690412,120.4395523,垂楊里
10405(實價),套房,嘉義市嘉義市新民路707巷1~30號,18,1房/1廳/1衛,5 /共7層,9.86,1.98,--,--萬,7.6萬,75萬,600台灣嘉義市西區新民路707巷2號,23.4690412,120.4395523,垂楊里
10405(實價),透天厝,嘉義市嘉義市自由路211~240號,0.1,4房/2廳/3衛,1 /共4層,70.74,31.76,--,--萬,18.4萬,1300萬,600台灣嘉義市西區自由路211號,23.4883675,120.4365168,保安里
10405(實價),透天厝,嘉義市嘉義市老吸街65巷1~30號,3.1,6房/3廳/5衛,1 /共4層,55.96,36.21,--,--萬,21.4萬,1200萬,600台灣嘉義市西區老吸街31巷1號,23.4715767,120.4368048,新西里
10405(實價),透天厝,嘉義市嘉義市新民路475巷31~60號,11.3,3房/2廳/3衛,1 /共3層,51.16,21.48,--,--萬,16.4萬,840萬,600台灣嘉義市西區新民路475巷31號,23.4593777,120.4383464,光路里
10405(實價),透天厝,嘉義市嘉義市永安街391~420號,52.3,1房/1廳/1衛,1 /共1層,6.68,8.92,--,--萬,8.2萬,55萬,600台灣嘉義市西區永安街420號,23.4702444,120.4402285,自強里
10405(實價),套房,嘉義市嘉義市民生南路271~300號,26.3,1房/0廳/1衛,2 /共7層,11.09,1.8,--,--萬,7.8萬,86萬,600台灣嘉義市西區民生南路263號,23.4642732,120.4451217,美源里
10405(實價),住宅大樓,嘉義市嘉義市忠孝路781~810號,19.6,3房/2廳/2衛,3 /共11層,40.43,6.49,--,--萬,7.5萬,303萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10405(實價),住宅大樓,嘉義市嘉義市新榮路35巷1~30號,10.6,3房/2廳/2衛,12 /共14層,64.6,10.88,--,--萬,4.6萬,300萬,600台灣嘉義市西區新榮路1號,23.4689591,120.4451514,致遠里
10405(實價),華廈,嘉義市嘉義市自強街195巷31~60號,24.5,4房/2廳/2衛,1 /共8層,44.27,5.65,--,--萬,10.2萬,450萬,600台灣嘉義市西區自強街195巷27號,23.464458,120.4203273,劉厝里
10405(實價),華廈,嘉義市嘉義市青年街121~150號,22.7,3房/1廳/2衛,3 /共9層,30,5.47,--,--萬,8.8萬,265萬,600台灣嘉義市西區青年街111號,23.4697284,120.4345887,車店里
10405(實價),住宅大樓,嘉義市嘉義市小雅路331~360號,21.9,3房/2廳/2衛,8 /共12層,41.69,5.31,--,--萬,8.6萬,360萬,600台灣嘉義市東區小雅路250號,23.4745693,120.4736369,蘭潭里
10405(實價),透天厝,嘉義市嘉義市忠孝北街113巷6弄1~30號,3.3,5房/2廳/3衛,1 /共3層,55.84,31.16,--,--萬,14.7萬,820萬,600台灣嘉義市東區忠孝北街112號,23.5166068,120.4467847,荖藤里
10405(實價),透天厝,嘉義市嘉義市保仁三街1~30號,0.4,4房/3廳/4衛,1 /共4層,62.47,25.89,--,--萬,14.7萬,921萬,600台灣嘉義市東區保仁三街1號,23.503521,120.4533602,後湖里
10405(實價),透天厝,嘉義市嘉義市新建街91巷83弄1~30號,36.8,3房/1廳/2衛,1 /共1層,11.79,13.61,--,--萬,19.9萬,235萬,600台灣嘉義市西區新建街30號,23.4692478,120.4385538,垂楊里
10405(實價),華廈(含車位),嘉義市嘉義市青年街121~150號,22.7,3房/1廳/1衛,2 /共5層,36.8,6.07,--,--萬,10.1萬,370萬,600台灣嘉義市西區青年街111號,23.4697284,120.4345887,車店里
10405(實價),透天厝,嘉義市嘉義市金龍街61~90號,21,5房/3廳/6衛,1 /共7層,127.96,31.99,--,--萬,9.8萬,1260萬,600台灣嘉義市東區金龍街170-190號,23.4791749,120.4697493,東川里
10405(實價),公寓,嘉義市嘉義市仁義新村1~30號,33,3房/2廳/2衛,3 /共5層,24.02,12.9,--,--萬,8.1萬,195萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里
10405(實價),住宅大樓,嘉義市嘉義市溪興街105巷1~30號,18.3,3房/2廳/2衛,10 /共14層,31.45,3.81,--,--萬,9.4萬,296萬,600台灣嘉義市東區溪興街105巷30號,23.4546714,120.4580874,興村里
10405(實價),住宅大樓,嘉義市嘉義市北社尾路1~30號,22,3房/2廳/2衛,6 /共10層,36.04,5.54,--,--萬,9.2萬,330萬,600台灣嘉義市西區北社尾路31號,23.4916264,120.4286732,保安里
10405(實價),透天厝,嘉義市嘉義市過溪121~150號,22.3,6房/2廳/4衛,1 /共4層,57.97,22.99,--,--萬,9.5萬,550萬,600台灣嘉義市東區過溪91號,23.4530214,120.4563316,興村里
10405(實價),透天厝,嘉義市嘉義市仁愛路299巷1~30號,40.9,2房/1廳/2衛,1 /共2層,24.33,21.78,--,--萬,16.4萬,400萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10405(實價),透天厝,嘉義市嘉義市軍輝路361~390號,20.3,4房/3廳/3衛,1 /共4層,57.17,25.48,--,--萬,8.2萬,470萬,600台灣嘉義市東區軍輝路339號,23.4541137,120.4573892,興村里
10405(實價),透天厝,嘉義市嘉義市軍輝路241~270號,15.2,4房/3廳/3衛,1 /共3層,42.84,19.62,--,--萬,14萬,600萬,600台灣嘉義市東區軍輝路220-244號,23.4546484,120.4584575,興村里
10405(實價),透天厝,嘉義市嘉義市光正街53巷1~30號,2.9,6房/3廳/6衛,1 /共5層,207.08,115.25,--,--萬,18.6萬,3860萬,600台灣嘉義市東區光正街1號,23.4673603,120.4695777,蘭潭里
10405(實價),店面(店鋪),嘉義市嘉義市玉康路421~450號,23,2房/2廳/2衛,1 /共7層,36.19,6.21,--,--萬,10.2萬,370萬,600台灣嘉義市西區玉康路450號,23.4760015,120.4247443,磚瑤里
10405(實價),公寓,嘉義市嘉義市仁義新村1~30號,33,3房/1廳/1衛,3 /共5層,24.39,12.84,--,--萬,5.7萬,140萬,600台灣嘉義市東區紅毛埤119號,23.4604342,120.4847725,鹿寮里
10405(實價),透天厝,嘉義市嘉義市忠孝路781~810號,13.9,4房/2廳/4衛,1 /共3層,44.81,22.69,--,--萬,10.3萬,460萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10405(實價),透天厝,嘉義市嘉義市忠孝路781~810號,21.3,4房/3廳/3衛,1 /共3層,67.44,24.5,--,--萬,5.9萬,399萬,600台灣嘉義市東區忠孝路782號,23.5097412,120.4461873,荖藤里
10405(實價),住宅大樓,嘉義市嘉義市彌陀路151~180號,19.2,2房/1廳/1衛,3 /共20層,27.68,2.14,--,--萬,10.1萬,280萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10405(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.2,3房/2廳/2衛,13 /共22層,39.3,4.14,--,--萬,9.5萬,375萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
