年月,房屋類型,地址,屋齡,格局,出售樓層_總樓層,建物坪數,土地坪數,車位坪數,車位總價,每坪單價,成交總價,googleAPI_return_Address,lat,lng,street
10410(實價),華廈,嘉義市嘉義市永康二街1~30號,23.4,2房/1廳/1衛,4 /共7層,28.4,4.86,--,--萬,7.6萬,215萬,600台灣嘉義市西區永康二街8-14號,23.4751797,120.4243676,磚磘里
10410(實價),透天厝,嘉義市嘉義市林森東路691巷91~120號,37.4,3房/2廳/2衛,1 /共1層,27.1,74.11,--,--萬,21萬,570萬,600台灣嘉義市東區林森東路91號,23.4869244,120.4563736,林森里
10410(實價),住宅大樓,嘉義市嘉義市永安街301~330號,11,3房/1廳/2衛,14 /共14層,60.24,10.55,--,--萬,9.6萬,580萬,600台灣嘉義市西區民生南路131號,23.4704025,120.4473033,育英里
10410(實價),透天厝,嘉義市嘉義市重慶六街120巷1~30號,38.6,3房/2廳/2衛,1 /共1層,21.97,55.66,--,--萬,7.5萬,165萬,600台灣嘉義市西區重慶六街51號,23.4563253,120.4302859,紅瓦里
10410(實價),透天厝,嘉義市嘉義市新民路416巷40弄1~30號,31.8,3房/1廳/2衛,1 /共2層,30.34,29.65,--,--萬,5.8萬,177萬,600台灣嘉義市西區新民路416巷40弄25號,23.4589851,120.440647,光路里
10410(實價),店面(店鋪),嘉義市嘉義市博愛路二段721~750號,3.9,6房/2廳/3衛,1 /共4層,65.65,31.33,--,--萬,25.9萬,1700萬,600台灣嘉義市西區博愛路二段736號,23.4678099,120.4274243,
10410(實價),華廈,嘉義市嘉義市民生北路1~30號,35.8,2房/1廳/1衛,10 /共10層,24.1,1.82,--,--萬,8.9萬,215萬,600台灣嘉義市西區民生北路3號,23.4741426,120.446669,新富里
10410(實價),透天厝,嘉義市嘉義市永安街390巷1~30號,43,2房/1廳/2衛,1 /共2層,20.23,17.55,--,--萬,17.8萬,360萬,600台灣嘉義市東區永安街30號,23.4711037,120.4516251,豐年里
10410(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,3房/1廳/2衛,6 /共16層,35.28,4.21,--,--萬,6萬,210萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10410(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/0廳/1衛,9 /共16層,16.84,2.02,--,--萬,5.7萬,96萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10410(實價),住宅大樓,嘉義市嘉義市八德路301~330號,20.9,3房/2廳/2衛,16 /共16層,34.21,3.63,--,--萬,9.4萬,322萬,600台灣嘉義市西區八德路330號,23.4912488,120.4302424,保安里
10410(實價),套房,嘉義市嘉義市福州五街1~30號,23.1,1房/1廳/1衛,3 /共7層,13.07,1.89,--,--萬,6.1萬,80萬,600台灣嘉義市西區福州五街24號,23.4619784,120.4355941,福民里
10410(實價),透天厝,嘉義市嘉義市自強街103巷31~60號,12.8,4房/3廳/4衛,1 /共3層,56.39,28.76,--,--萬,12.7萬,715萬,600台灣嘉義市西區自強街31號,23.464875,120.423895,劉厝里
10410(實價),華廈(含車位),嘉義市嘉義市公明路361~390號,20.3,4房/1廳/2衛,3 /共8層,52.1,5.51,--,--萬,10.6萬,550萬,600台灣嘉義市東區公明路390號,23.4799916,120.4508186,中央里
10410(實價),透天厝,嘉義市嘉義市建成街67巷31~60號,43.3,2房/1廳/1衛,1 /共2層,21.17,18.15,--,--萬,11.8萬,250萬,600台灣嘉義市西區建成街67巷6號,23.4711543,120.4407507,垂楊里
10410(實價),華廈,嘉義市嘉義市雙竹街31~60號,21.9,4房/1廳/1衛,5 /共7層,35.11,6.86,--,--萬,6.8萬,240萬,600台灣嘉義市西區雙竹街12-48號,23.4849917,120.43881,竹圍里
10410(實價),華廈,嘉義市嘉義市永康三街31~60號,22.2,2房/2廳/1衛,4 /共6層,26.62,5.73,--,--萬,9.1萬,242萬,600台灣嘉義市西區永康三街31號,23.475415,120.4248105,磚磘里
10410(實價),透天厝,嘉義市嘉義市立仁路42巷1~30號,0.9,0房/0廳/0衛,1 /共4層,57.04,26.34,--,--萬,16.5萬,940萬,600台灣嘉義市東區立仁路141-1號,23.4641073,120.4622139,芳安里
10410(實價),住宅大樓(含車位),嘉義市嘉義市博東路151~180號,17.6,3房/2廳/2衛,19 /共22層,63.99,5.57,--,--萬,8.4萬,535萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10410(實價),套房,嘉義市嘉義市文雅街121~150號,19.3,1房/1廳/1衛,4 /共9層,12.28,1.97,--,--萬,9.1萬,112萬,600台灣嘉義市東區文雅街168號,23.4833501,120.4847978,文雅里
10410(實價),住宅大樓,嘉義市嘉義市友愛路481~510號,15.9,2房/2廳/2衛,8 /共12層,28.77,3.34,--,--萬,8.7萬,250萬,600台灣嘉義市西區友愛路510號,23.4886401,120.4349389,保安里
10410(實價),公寓,嘉義市嘉義市仁義新村31~60號,33.4,3房/2廳/1衛,3 /共5層,25,12.9,--,--萬,9.8萬,245萬,600台灣嘉義市西區31,23.4699693,120.4487861,育英里
10410(實價),華廈,嘉義市嘉義市五福街61~90號,22.9,3房/2廳/2衛,4 /共7層,34.36,7.2,--,--萬,5.8萬,200萬,600台灣嘉義市東區五福街90號,23.4876372,120.4708077,王田里
10410(實價),住宅大樓,嘉義市嘉義市自由路481~510號,21.4,3房/2廳/2衛,9 /共16層,46.33,3.91,--,--萬,6萬,280萬,600台灣嘉義市西區自由路510號,23.4930581,120.4317377,保生里
10410(實價),住宅大樓(含車位),嘉義市嘉義市仁愛路240巷1~30號,11,3房/2廳/2衛,14 /共14層,56.14,10.33,--,--萬,8.4萬,470萬,600台灣嘉義市西區仁愛路1號,23.4666367,120.4406522,自強里
10410(實價),住宅大樓,嘉義市嘉義市友愛路571~600號,21.8,3房/2廳/2衛,4 /共12層,34.91,4.42,--,--萬,7.2萬,250萬,600台灣嘉義市西區友愛路569號,23.4904344,120.435872,保生里
10410(實價),透天厝,嘉義市嘉義市保安二路121~150號,35.9,3房/2廳/2衛,1 /共2層,37.57,28.74,--,--萬,21.6萬,810萬,600台灣嘉義市西區保安二路115-145號,23.4925434,120.438489,新厝里
10410(實價),透天厝,嘉義市嘉義市大雅路二段234巷1~30號,14,5房/2廳/3衛,1 /共4層,73.04,30.14,--,--萬,14.6萬,1065萬,600台灣嘉義市東區大雅路二段234巷14號,23.4782987,120.4738873,長竹里
10410(實價),華廈,嘉義市嘉義市青年街121~150號,23.1,2房/2廳/2衛,8 /共9層,26.8,4.31,--,--萬,10.1萬,270萬,600台灣嘉義市西區青年街111號,23.4697284,120.4345887,車店里
10410(實價),套房,嘉義市嘉義市小雅路331~360號,22.3,1房/0廳/1衛,12 /共12層,8.4,1.06,--,--萬,6.1萬,51萬,600台灣嘉義市東區小雅路250號,23.4745693,120.4736369,蘭潭里
10410(實價),住宅大樓,嘉義市嘉義市保建街31~60號,22.3,2房/2廳/2衛,1 /共12層,24.52,4.55,--,--萬,10.2萬,250萬,600台灣嘉義市東區保建街60號,23.5006199,120.4530035,後湖里
10410(實價),透天厝,嘉義市嘉義市安和街197巷1~30號,22.3,4房/2廳/4衛,1 /共4層,51.67,22.69,--,--萬,12萬,620萬,600台灣嘉義市東區安和街197巷16號,23.4841527,120.4567476,林森里
10410(實價),華廈,嘉義市嘉義市長安街91~120號,22,3房/2廳/2衛,7 /共9層,36.24,6.46,--,--萬,8.3萬,300萬,600台灣嘉義市西區長安街91號,23.4852397,120.4443172,慶安里
10410(實價),華廈(含車位),嘉義市嘉義市彌陀路238巷61~90號,25.7,3房/2廳/2衛,7 /共7層,50.8,8.81,--,--萬,7.9萬,400萬,600台灣嘉義市東區彌陀路238巷69號,23.4742171,120.4647639,短竹里
10410(實價),住宅大樓,嘉義市嘉義市安樂街61~90號,15.8,3房/1廳/1衛,4 /共12層,44.03,6.75,--,--萬,8.6萬,380萬,600台灣嘉義市東區安樂街60-62號,23.4831185,120.4612216,中山里
10410(實價),透天厝,嘉義市嘉義市保安一路391~420號,24.8,6房/2廳/5衛,1 /共3層,54.28,29.34,--,--萬,14萬,760萬,600台灣嘉義市西區保安一路420號,23.4902894,120.4309945,保安里
10410(實價),透天厝,嘉義市嘉義市南田路1~30號,44.2,3房/2廳/2衛,1 /共2層,24.34,12.4,--,--萬,15.2萬,370萬,600台灣嘉義市東區南田路40號,23.4688613,120.4572537,芳安里
10410(實價),華廈,嘉義市嘉義市世賢路四段350巷21弄31~60號,21.3,3房/2廳/2衛,4 /共10層,33.69,7.2,--,--萬,9.7萬,328萬,600台灣嘉義市西區世賢路四段350巷21弄31號,23.4633721,120.4506287,美源里
10410(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,2房/1廳/1衛,4 /共16層,30.45,3.64,--,--萬,5.3萬,160萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,57.77,38.48,--,--萬,18.3萬,1055萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10410(實價),華廈,嘉義市嘉義市嘉北街12巷1~30號,25,2房/1廳/1衛,4 /共7層,28.97,4.5,--,--萬,8.3萬,240萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,50.42,30.92,--,--萬,17.2萬,869萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,53.87,32.73,--,--萬,17.8萬,960萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,53.87,32.73,--,--萬,17.9萬,965萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,5房/2廳/4衛,1 /共3層,72.25,42.41,--,--萬,17.1萬,1233萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10410(實價),華廈,嘉義市嘉義市嘉北街12巷1~30號,25,3房/2廳/2衛,7 /共7層,54.02,7.61,--,--萬,7.8萬,424萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10410(實價),透天厝,嘉義市嘉義市國華街61~90號,8.2,4房/2廳/4衛,1 /共4層,73.15,28.13,--,--萬,20.5萬,1500萬,600台灣嘉義市西區國華街58號,23.4721909,120.449292,導明里
10410(實價),透天厝,嘉義市嘉義市大富一街31~60號,9.6,3房/3廳/2衛,1 /共4層,62.1,38.51,--,--萬,15萬,930萬,600台灣嘉義市西區大富一街60號,23.4620908,120.4157026,劉厝里
10409(實價),透天厝,嘉義市嘉義市世賢路二段361~390號,0,4房/2廳/4衛,1 /共3層,51.41,31.22,--,--萬,17.7萬,908萬,600台灣嘉義市西區世賢路二段361號,23.471025,120.422342,劉厝里
10409(實價),住宅大樓(含車位),嘉義市嘉義市德明路61~90號,20.1,3房/2廳/2衛,13 /共19層,42.35,3.77,--,--萬,9.2萬,389萬,600台灣嘉義市西區德明路90號,23.4814836,120.4320387,福全里
10409(實價),住宅大樓,嘉義市嘉義市博東路151~180號,17.5,3房/2廳/2衛,9 /共22層,35.27,4.38,--,--萬,9.9萬,350萬,600台灣嘉義市東區博東路80-112號,23.4908563,120.4605339,太平里
10409(實價),透天厝,嘉義市嘉義市博東路136巷1~30號,8.6,4房/2廳/4衛,1 /共4層,73.97,34.84,--,--萬,18.3萬,1350萬,600台灣嘉義市東區博東路1號,23.4902251,120.4560186,仁義里
10409(實價),華廈,嘉義市嘉義市南興路199巷31~60號,20.1,3房/2廳/2衛,3 /共5層,35.46,8.23,--,--萬,7.9萬,280萬,600台灣嘉義市東區南興路63號,23.4665902,120.460881,芳安里
10409(實價),透天厝(含車位),嘉義市嘉義市永樂二街121~150號,0.6,6房/2廳/5衛,1 /共4層,123.18,65.34,11.34,--萬,24.5萬,3015萬,600台灣嘉義市西區永樂二街76號,23.4747823,120.4219375,港坪里
10409(實價),華廈,嘉義市嘉義市市宅街31~60號,21.3,3房/1廳/1衛,6 /共7層,32.32,6.06,--,--萬,9.3萬,300萬,600台灣嘉義市東區市宅街13-32號,23.4736625,120.4596043,新開里
10409(實價),透天厝,嘉義市嘉義市大利街151~180號,0,4房/3廳/5衛,1 /共4層,92.1,48.85,--,--萬,19萬,1750萬,600台灣嘉義市西區大利街180號,23.4677592,120.4169979,劉厝里
10409(實價),華廈,嘉義市嘉義市蘭州一街151~180號,22.1,2房/2廳/2衛,1 /共7層,59.97,10.99,--,--萬,8.2萬,490萬,600台灣嘉義市西區蘭州一街151號,23.4672137,120.4324755,車店里
10409(實價),住宅大樓,嘉義市嘉義市小雅路361~390號,22.3,2房/1廳/1衛,8 /共12層,27.28,3.48,--,--萬,8.1萬,220萬,600台灣嘉義市東區小雅路382號,23.4765452,120.4703533,長竹里
10409(實價),套房,嘉義市嘉義市彌陀路121~150號,19.5,1房/1廳/1衛,4 /共20層,15.9,0.99,--,--萬,6.3萬,100萬,600台灣嘉義市東區彌陀路121號,23.4666592,120.4667133,芳草里
10409(實價),華廈,嘉義市嘉義市長安街91~120號,21.9,3房/2廳/2衛,9 /共10層,34.51,6.56,--,--萬,7.9萬,272萬,600台灣嘉義市西區長安街91號,23.4852397,120.4443172,慶安里
10409(實價),透天厝,嘉義市嘉義市大雅路一段288巷116弄1~30號,1.9,3房/3廳/3衛,1 /共3層,60.22,33.5,--,--萬,15.8萬,950萬,600台灣嘉義市東區大雅路一段1號,23.479947,120.503839,盧厝里
10409(實價),套房,嘉義市嘉義市中興路31~60號,27,1房/1廳/1衛,5 /共10層,13.31,1.37,--,--萬,8.3萬,110萬,600台灣嘉義市西區中興路21號,23.4803298,120.4392574,後驛里
10409(實價),透天厝,嘉義市嘉義市興業西路391~420號,29.6,5房/2廳/4衛,1 /共4層,88.06,29.04,--,--萬,28.4萬,2500萬,600台灣嘉義市西區興業西路420號,23.4677473,120.4360368,車店里
10409(實價),華廈,嘉義市嘉義市藝術新?1~30號,23.9,3房/2廳/2衛,4 /共10層,30.95,6.92,--,--萬,10.7萬,330萬,600台灣嘉義市西區竹文街73號,23.4818034,120.4413745,後驛里
10409(實價),透天厝,嘉義市嘉義市民權路421~450號,0.8,0房/0廳/0衛,1 /共5層,174.66,58.38,--,--萬,23.5萬,4100萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
10409(實價),透天厝,嘉義市嘉義市重慶路151~180號,31.4,6房/2廳/3衛,1 /共3層,47.21,24.2,--,--萬,21.2萬,1000萬,600台灣嘉義市西區重慶路142-164號,23.465586,120.4369439,福民里
10409(實價),透天厝,嘉義市嘉義市民權路421~450號,0.8,0房/0廳/0衛,1 /共5層,164.58,58.38,--,--萬,24.9萬,4100萬,600台灣嘉義市西區民權路421號,23.4819134,120.4469272,國華里
10409(實價),透天厝,嘉義市嘉義市德明路139巷1~30號,32.8,4房/2廳/2衛,1 /共2層,30.36,25.41,--,--萬,12.5萬,380萬,600台灣嘉義市西區德明路1號,23.479976,120.431072,福全里
10409(實價),套房,嘉義市嘉義市文雅街116巷1~30號,19.3,1房/1廳/1衛,4 /共9層,13.93,2.14,--,--萬,8.3萬,115萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10409(實價),華廈,嘉義市嘉義市蓋瑞一街61~90號,22.1,3房/2廳/2衛,4 /共7層,41.34,7.44,--,--萬,8萬,330萬,找不到位址,無,無,無
10409(實價),華廈,嘉義市嘉義市盧厝91~120號,25.4,3房/2廳/2衛,4 /共7層,36.85,7.64,--,--萬,10萬,370萬,600台灣嘉義市西區民生南路120巷1號,23.469895,120.4465293,致遠里
10409(實價),透天厝(含車位),嘉義市嘉義市東洋新?61~90號,12.7,4房/2廳/5衛,1 /共5層,106.56,36.32,--,--萬,16萬,1700萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里
10409(實價),華廈(含車位),嘉義市嘉義市體育路1~30號,21.7,4房/3廳/2衛,5 /共9層,51.35,10.35,--,--萬,8.8萬,450萬,600台灣嘉義市東區體育路2號,23.471431,120.461964,芳草里
10409(實價),透天厝,嘉義市嘉義市日新街31~60號,39.3,3房/2廳/2衛,1 /共2層,33.16,29.95,--,--萬,16.6萬,550萬,600台灣嘉義市東區日新街31號,23.4674925,120.4687269,短竹里
10409(實價),透天厝,嘉義市嘉義市大平街151~180號,0.1,6房/5廳/6衛,1 /共5層,520.74,486.57,--,--萬,17.4萬,9040萬,600台灣嘉義市西區大平街141號,23.4690097,120.4156537,劉厝里
10409(實價),透天厝,嘉義市嘉義市世賢路四段350巷27弄31~60號,29.8,3房/2廳/2衛,1 /共2層,35.33,24.5,--,--萬,5.7萬,200萬,600台灣嘉義市西區世賢路四段350巷27弄30號,23.46274,120.4508555,美源里
10409(實價),華廈,嘉義市嘉義市民樂街61~90號,24.5,2房/2廳/1衛,2 /共7層,23.01,4.28,--,--萬,9.6萬,220萬,600台灣嘉義市東區民樂街61號,23.4812002,120.4583705,東興里
10409(實價),透天厝,嘉義市嘉義市義教街721~750號,34,5房/3廳/3衛,1 /共3層,53.69,26.62,--,--萬,16.2萬,870萬,600台灣嘉義市東區義教街721號,23.498364,120.4541571,義教里
10409(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,5 /共16層,20.59,2.45,--,--萬,5.5萬,113萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10409(實價),公寓,嘉義市嘉義市民生南路608巷151~180號,30,3房/2廳/1衛,4 /共5層,26.2,6.21,--,--萬,4.3萬,112萬,600台灣嘉義市西區民生南路608巷180號,23.4576694,120.4408412,獅子里
10409(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,2房/1廳/1衛,5 /共16層,29.17,3.49,--,--萬,6.9萬,200萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10409(實價),透天厝,嘉義市嘉義市文雅街140巷25弄1~30號,20.8,6房/2廳/3衛,1 /共5層,63.64,22.08,--,--萬,10.2萬,650萬,600台灣嘉義市東區文雅街140巷11號,23.4840615,120.4853228,文雅里
10409(實價),住宅大樓,嘉義市嘉義市國賢一街61~90號,23.3,3房/1廳/2衛,14 /共15層,44.41,0,--,--萬,2.7萬,120萬,600台灣嘉義市西區國賢一街70號,23.4845468,120.4287251,保福里
10409(實價),透天厝,嘉義市嘉義市博愛路二段429巷1~30號,41,4房/2廳/2衛,1 /共2層,33.08,22.69,--,--萬,9.1萬,300萬,600台灣嘉義市西區博愛路二段39號,23.4832422,120.4412164,後驛里
10409(實價),住宅大樓,嘉義市嘉義市國賢二街31~60號,23.3,0房/0廳/0衛,1 /共15層,171.83,0,--,--萬,2.9萬,500萬,600台灣嘉義市西區國賢二街50號,23.4845413,120.4286945,保福里
10409(實價),透天厝,嘉義市嘉義市培元里新榮路83巷1~30號,50.8,3房/1廳/2衛,1 /共2層,20.23,15.13,--,--萬,19.4萬,393萬,600台灣嘉義市西區新榮路49巷2號,23.470887,120.444873,培元里
10409(實價),透天厝,嘉義市嘉義市西榮街271~300號,9.2,4房/2廳/3衛,1 /共4層,55.69,21.48,--,--萬,21.5萬,1200萬,600台灣嘉義市西區西榮街271號,23.4810156,120.4449084,番社里
10409(實價),透天厝,嘉義市嘉義市大聖一街31~60號,12.3,4房/3廳/5衛,1 /共4層,71.59,43.02,--,--萬,15.4萬,1100萬,600台灣嘉義市西區大聖一街31號,23.4623243,120.4217693,劉厝里
10409(實價),透天厝,嘉義市嘉義市彌陀路241巷1~30號,39.7,4房/2廳/3衛,1 /共2層,19.72,16.34,--,--萬,14.5萬,285萬,600台灣嘉義市東區彌陀路241巷1號,23.4682177,120.4657,芳草里
10409(實價),華廈,嘉義市嘉義市嘉北街97巷18弄1~30號,22.8,3房/2廳/2衛,2 /共7層,41.88,7.92,--,--萬,10.7萬,450萬,600台灣嘉義市東區嘉北街30號,23.4938508,120.4556015,仁義里
10409(實價),套房,嘉義市嘉義市東洋新?121~150號,26.3,1房/1廳/1衛,3 /共5層,12.57,3.53,--,--萬,8.6萬,108萬,600台灣嘉義市東區文雅街,23.4837986,120.487306,文雅里
10409(實價),透天厝,嘉義市嘉義市臺林街215巷1~30號,24.8,4房/2廳/3衛,1 /共2層,39.36,27.53,--,--萬,18.4萬,726萬,找不到位址,無,無,無
10409(實價),住宅大樓,嘉義市嘉義市世賢路一段811~840號,22.5,3房/2廳/2衛,6 /共12層,36.19,3.42,--,--萬,9.3萬,335萬,600台灣嘉義市西區世賢路一段813號,23.486358,120.425069,福安里
10409(實價),透天厝,嘉義市嘉義市東義路93巷1~30號,30.2,3房/3廳/2衛,1 /共2層,33.24,22.69,--,--萬,12.6萬,420萬,600台灣嘉義市東區東義路109巷1號,23.4950314,120.4688871,後庄里
10409(實價),透天厝,嘉義市嘉義市龍江街16巷1~30號,4.7,4房/3廳/3衛,1 /共3層,52.84,28.13,--,--萬,19.9萬,1050萬,600台灣嘉義市西區龍江街39號,23.489649,120.4409637,新厝里
10409(實價),透天厝,嘉義市嘉義市吳鳳南路689巷1~30號,21.4,5房/2廳/4衛,1 /共5層,58.03,23.9,--,--萬,8萬,465萬,600台灣嘉義市東區吳鳳南路521巷30號,23.464701,120.4571913,安寮里
10409(實價),透天厝,嘉義市嘉義市保義路246巷1~30號,28.4,0房/0廳/0衛,1 /共1層,52,100.13,--,--萬,8.7萬,450萬,600台灣嘉義市東區保義路246巷27號,23.5057662,120.4541262,後湖里
10409(實價),華廈,嘉義市嘉義市光彩街481~510號,22.4,1房/1廳/1衛,3 /共6層,15.51,2.6,--,--萬,5.3萬,82萬,600台灣嘉義市西區光彩街481號,23.4778376,120.4459949,西榮里
10409(實價),住宅大樓(含車位),嘉義市嘉義市志昇街1~30號,10.8,3房/2廳/2衛,8 /共14層,55.55,11.43,--,--萬,9.3萬,515萬,600台灣嘉義市西區仁愛路159巷22號,23.4689729,120.4422175,自強里
10409(實價),套房,嘉義市嘉義市垂楊路841~870號,23.8,1房/1廳/1衛,6 /共12層,12.18,1.35,--,--萬,7.5萬,91萬,600台灣嘉義市西區垂楊路860號,23.4728286,120.4380429,永和里
10409(實價),套房,嘉義市嘉義市垂楊路841~870號,23.8,1房/1廳/1衛,7 /共12層,12.32,1.37,--,--萬,7.5萬,92萬,600台灣嘉義市西區垂楊路860號,23.4728286,120.4380429,永和里
10409(實價),套房,嘉義市嘉義市垂楊路841~870號,23.8,1房/1廳/1衛,7 /共12層,12.18,1.35,--,--萬,7.5萬,91萬,600台灣嘉義市西區垂楊路860號,23.4728286,120.4380429,永和里
10409(實價),住宅大樓,嘉義市嘉義市永福一街1~30號,20.8,4房/2廳/2衛,9 /共13層,41.61,5.03,--,--萬,9.9萬,410萬,600台灣嘉義市西區永福一街22號,23.4726134,120.4252421,磚磘里
10409(實價),套房,嘉義市嘉義市垂楊路841~870號,23.8,1房/1廳/1衛,6 /共12層,11.18,1.24,--,--萬,7.5萬,83萬,600台灣嘉義市西區垂楊路860號,23.4728286,120.4380429,永和里
10409(實價),華廈,嘉義市嘉義市福州五街1~30號,23,3房/2廳/2衛,1 /共7層,32.23,5.11,--,--萬,9.9萬,320萬,600台灣嘉義市西區福州五街24號,23.4619784,120.4355941,福民里
10409(實價),套房,嘉義市嘉義市垂楊路841~870號,23.8,1房/1廳/1衛,6 /共12層,10.49,1.12,--,--萬,7.5萬,78萬,600台灣嘉義市西區垂楊路860號,23.4728286,120.4380429,永和里
10409(實價),套房,嘉義市嘉義市忠順一街1~30號,22.5,1房/1廳/1衛,6 /共8層,13.05,1.77,--,--萬,11.5萬,150萬,600台灣嘉義市西區忠順一街30號,23.4842808,120.4345523,竹圍里
10409(實價),公寓,嘉義市嘉義市中庄里15鄰忠孝路511~540號,35,3房/1廳/1衛,1 /共4層,27.23,13.76,--,--萬,5萬,135萬,600台灣嘉義市東區忠孝路513號,23.4973957,120.4510026,中庄里
10409(實價),住宅大樓,嘉義市嘉義市小雅路181~210號,22.3,3房/2廳/2衛,16 /共16層,34.95,4.32,--,--萬,7.2萬,250萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10409(實價),華廈,嘉義市嘉義市中興路481~510號,22.6,3房/2廳/2衛,3 /共7層,37.43,7.32,--,--萬,9.5萬,355萬,600台灣嘉義市西區福全街141號,23.4791193,120.4294451,福全里
10409(實價),透天厝,嘉義市嘉義市林森東路163巷1~30號,41.5,3房/2廳/2衛,1 /共2層,43.7,31.76,--,--萬,9.2萬,400萬,600台灣嘉義市東區林森東路269巷1弄30號,23.4901012,120.4654374,新店里
10409(實價),住宅大樓(含車位),嘉義市嘉義市彌陀路地下層151~180號,19.5,0房/0廳/1衛,-1 /共20層,1064.3,89.49,--,--萬,3.2萬,3400萬,600台灣嘉義市東區彌陀路180號,23.4724381,120.4638868,短竹里
10409(實價),公寓,嘉義市嘉義市宣信街256巷1~30號,30.3,3房/2廳/2衛,2 /共5層,37.75,11.49,--,--萬,7.2萬,270萬,600台灣嘉義市東區宣信街30號,23.463079,120.4645467,芳安里
10409(實價),透天厝,嘉義市嘉義市義教街117巷121~150號,4.7,5房/2廳/2衛,1 /共3層,53.09,21.18,--,--萬,15.1萬,800萬,600台灣嘉義市東區義教街117巷82號,23.4944119,120.464817,新店里
10409(實價),透天厝,嘉義市嘉義市北鎮街61~90號,17.5,7房/4廳/5衛,1 /共5層,91.24,28.74,--,--萬,11萬,1000萬,600台灣嘉義市西區北鎮街61號,23.4876855,120.4317327,竹圍里
10409(實價),透天厝,嘉義市嘉義市芳安路375巷31~60號,37.3,3房/2廳/2衛,1 /共2層,15.43,15.88,--,--萬,13萬,200萬,600台灣嘉義市東區芳安路31號,23.4687244,120.4646818,芳草里
10409(實價),華廈,嘉義市嘉義市民族路31~60號,22.6,3房/2廳/2衛,7 /共10層,29.7,3.93,--,--萬,10.4萬,310萬,600台灣嘉義市東區大華公路54-60號,23.4769363,120.4601168,朝陽里
10409(實價),透天厝,嘉義市嘉義市新西里16鄰平等街150巷1~30號,44.7,2房/1廳/1衛,1 /共1層,13.23,43.56,--,--萬,30.1萬,398萬,600台灣嘉義市西區平等街150巷2弄1號,23.4709292,120.4354361,新西里
10409(實價),透天厝,嘉義市嘉義市興安街145巷1~30號,34,4房/2廳/4衛,1 /共2層,28.25,21.78,--,--萬,14.1萬,398萬,600台灣嘉義市西區興安街8號,23.462372,120.4489,美源里
10409(實價),套房,嘉義市嘉義市小雅路181~210號,22.3,1房/1廳/1衛,11 /共16層,11.95,1.44,--,--萬,6.3萬,75萬,600台灣嘉義市東區小雅路185號,23.4726044,120.4740688,蘭潭里
10409(實價),住宅大樓,嘉義市嘉義市永安街361~390號,10.9,3房/2廳/2衛,3 /共12層,56.66,9.98,--,--萬,9萬,508萬,600台灣嘉義市西區永安街357-379號,23.4702701,120.4449216,致遠里
10409(實價),華廈,嘉義市嘉義市圓福街1~30號,23.1,2房/1廳/1衛,1 /共10層,25.19,3.29,--,--萬,7.1萬,180萬,600台灣嘉義市東區圓福街1號,23.4845784,120.4640777,王田里
10409(實價),華廈,嘉義市嘉義市永福三街1~30號,22.6,2房/2廳/2衛,7 /共7層,32.84,5.06,--,--萬,9.5萬,312萬,600台灣嘉義市西區永福三街30號,23.4736996,120.4249398,磚磘里
10409(實價),華廈,嘉義市嘉義市廣州街31~60號,24.3,2房/1廳/1衛,7 /共7層,21.73,4.22,--,--萬,12萬,260萬,600台灣嘉義市西區廣州街31號,23.4623097,120.4353751,福民里
